eng,darija_ar,transl
Or is it a technique for her to come and buy us some meat?,أُلا هيا هي شي طاريقا ديالها باش تجي أُتشري لينا شويا تلّحم?,"She's just going out to buy us some meat, right?"
"I think I was supposed to be attending, too, except it doesn't appear on my schedule.","كانضنّ كان خسّ نحضر تانا, هير هوا ماطلعاتش ليا فل برناماج ديالي.","I think he was upset that we didn't attend again, he hasn't contacted me about my program."
Usually I work over Aid because I live in Marrakech close to the office,عاداتان كانخدم نهار لعيد حيت أنا ساكن ف مرّاكش قريب ل بيرو,I usually work on the day of the holiday because I live in Marrakech close to the pyramids.
Do you live in Casablanca or do your family live in another part of the country?,واش نتا ساكن ف كازا أُلا لعاإلا ساكنا فشي بلاسا خرا فلبلاد?,Are you living in Casablanca or somewhere else abroad?
"I ve got so much to do today, you know there are tight deadlines for that project","عندي بزّاف مايدار ليوما, راك عارف لوقت مزيير ف هاد ل پروجت","I have a lot to do today, you know, there's too little time for this project."
My doctor has given me some pills to calm me down but they don't seem to be working.,طبيب ديالي عتاني شي فانيد باش يكالميني ساعا بان ليا ما خدّامش,My doctor prescribed a medication for me to take before calling me an hour ago because I am not feeling well.
They're nesting over there and it looks as if the babies will hatch out soon.,راهوم معشّشين هنا أُ بان ليا قريب يخرجو لفراخ ديالهوم من لبيض,They are living here until their chicks hatch from the eggs.
But it smelt so badly of old people there - I'm glad to be home,والاكين كانت ريحا ديال شرّاف عاطيا تمّا - هامدولّاه رجعت ل الدار,"The weather was very hot, giving a sense of suffocation, so they went back home."
But now this Anya seems to be getting in there instead,والاكين دابا هاديك أنيا كاتبان ليا هيا اللي ولّات باتشد هاد لبلاصّصا,But now those eyes are writing to me that she is the one who left this place.
I just want to take a long hot shower and have a cup of tea.,بغيت غير نضرب شي تدويشا سخونا أُ نشرب شي كوييسّ ديال أتاي.,"I want to have a light meal instead of going out, let's drink some good tea."
"My poor baby, he was all wet all day long, I hope you didn't catch cold.","اللاه علا حبيبتي مسكينا, بقات فازڭا نهار كامل, علّاه مايكونش ضربك لبرد.","Oh God, my poor darling, she stayed outside all day, hopefully she won't catch a cold."
And you know how much I like butter and cheese and tasty foods,أُ راك عارف شحال عزيزا عليا الزبدا أُ لفورماج أُ لماكلا لبنينا,You know how much I love butter and cheese in my meals.
But there's still some space for some more berries if you like.,والاكين مازال شويا ديال لبلاصّا ل شي شويا ديال التوت إلا بغيتي.,The store still has a little bit of strawberries left if you want.
"Besides, I have a big cold, so I'd better cover for myself.","أُ من فوق هادشي, ضاربني لبرد بزّاف, إدان حسن ليا نغطّي راسّي.","From above this, it's very cold, I wish I had something to cover my head."
And I might just forget what you just said about my credit card.,أُ نقدر نسا هادشي لي يالّاه ڭولتي علا ل كارت بانكاير ديالي.,I can't believe you just mentioned my favorite pancake recipe.
And thank you for the chocolate I took out of your bag whilst you weren't looking.,أُ شوكران علا شوكلاط اللي خديت ليك من الصاك فاش ماكنتيش كاتشوف.,Thank you for the chocolate I got for you from the store when you weren't looking.
"PRETENDING to want to know how my day was, how I felt, what I was looking for in life?","كاتمتّل أنّاك باغي تعرف كيداز نهاري, كي كانحسّ, علاياش كانقلّب ف لحايات?","You're curious to know how my days go, how I feel, and why I look lost in thoughts?"
"Look, I think you should think about what you want from your psychiatrist.","سمعي, كانضن أنّاهو خاصّ تفكري أشنو بغيتي من عند طبيب نفسي ديالك.","Listen, I think you should consider what you want from your psychiatrist."
I know it is difficult for you as fear and logic don't always go hand in hand,عرفت أنّاها سعيبا ب نيسبا ليك حيت لخلعا أُ لوجيك ماكايتجمعوش عاداتان,I understood that it might be difficult for you because its logic doesn't match your habits.
Let's go for a walk and climb that hill over there.,يالّاه نمشيو نضربو شي دويرا أُ نطلعو ف ديك لكوديا اللي تمّا.,Let's go for a walk and have a picnic in the countryside this weekend.
This is my first time flying and I'm not sure what to expect.,هادي أوال مرا غادي نسافر ف طيّارا أُ مامتأكدش أش غادي نمتواقع.,"This is the first time we will be traveling by plane, so I'm not sure what to expect."
Then we can try to call for help by building a musical instrument.,من بعد إمكن لينا نحاولو نطلبو لموساعادا ب نقادو ألا ديال موسيقا.,"After that, maybe we can try to ask for help from music experts."
"Wow, I thought you would tell me that we need the basics!","ووو, كنت كاندن واش غادي تڭول ليا بلي حنا ماحتاجين لحاجات لموهيما!","Wow, I was wondering if you were going to tell me that we don't need anything for the party!"
"Oh and no I ve not been drinking, not even tequila with a worm in the bottom of the bottle!","أُه أُ أنا ماكنتش كانشرب, حتا تيكيلا معا دودا ف قاع لقارعا!","Oh no, I never used to drink, not even tequila with Douda at the bottom of the street!"
It will take us hours to get back the way we come,غادي ياخاد لينا بزاف ديال لواقت باش نرجعو من تريق ليجينا منها,He will take a lot of time so that we can return from the trip we took from it.
"If you want to buy a bottle of wine and drink it secretly, buy a nice bottle","إلا بغيتي تشري قارعا ديال شراب أُ تشرابها بتخبيا, شري قارعا زوينا","If you want to buy a bottle of drink to hide it, buy a nice bottle"
I think he should have been in the seminars for kids while he's still in town,كانضن بلي كان غايكون ف ناداوات ديال دراري فاش كان باقي فلميدنا,I think he will be in trouble if he stays in the classroom.
Or these are the six little pistachio macaroons you took from the snack bar.,أُلا هادو هوما ستا ديال لحلاوي سغيرا بلفوستاق ألي خديتها مان سناكك.,These are the best little sweets I've had since I took them as a snack.
Now we can compare the efficiency of white bread and the black bread on these ducks,دابا نقدرو نقارنو لكافاأ ديال لخوبز لبياد أُ لخوبز لكحال علا لباط,Now we can compare the quality of bread from the bakery to the quality of homemade bread.
"It is empty calories, which makes the ducks fat and more likely to sink.","راه خاوي من سوعورات لحارارييا, كايخالي لباط غليد أُ كايتعاراد بزاف لغاراق","He is absent from school for a long time, he keeps making excuses and avoiding the subject."
I think the bread sinks and creates a messy pond - so I hear anyway,كاندن لخوبز كايغرق أُ كاخالي ضايا خايبا - داكشي لي سمعت بعدا,My cousin is drowning in debt - that's what I heard.
"Give me your e-mail, I'll send you the ad for our next gig","عطيني إ-مايل ديالك, غادي نسيفت ليك ل إشهار ديال لحافلا جايا ديالنا","Give me your email, I will send you the advertisement for our upcoming event."
"apart from that little transport problem, how are your relations with your boss?","منغير لموشكيلا السغيرا ت ترانسپورت, كيفاش لعالاقا ديالك دايرا معا شف ديالك?","Without using public transportation, how do you manage your daily commute with your work schedule?"
"I have to make the time up tomorrow, so I'll be late home from work","أيخسني نردّ لوقت غدّا, داكشي علاش غادي نرجاع لدار معاتال من لخدما.","Let's meet tomorrow, that's why I will go back home early from work."
it might mean we are a bit late as I have to work late,هادشي إقدر يعني بلي تعطال ديالنا شوييا حيت غادي إخاسني نخدام معتال,This could mean that our break will be a bit longer as it will help me relax from work.
"And the bartender's an idiot, so you could always hire him as a jester!","أُ سارباي هبيل, داكشي علاش إمكان ليك ديما تخدمو بحال شي موهرّيج!","Oh, you're so talented, that's why you always work like a magician!"
"I know a man who knows a man who knows a busker, who might be able to come along and play a bit of guitar.","كانعراف واهد الراجل كايعراف راجل كايعراف موسيقي, اللي إقدر إجي ويضراب لڭيتار.","He knows how to play guitar, the man knows how to play music."
I can't think of anything worse than a rubbish band playing all night,مانقدرش نفاكار فشي حاجة خيب من جوق ديا زبال كايغنّيو الليل كامل,"We can't ignore something disappointing, it's like a garbage dump that sings all night."
"Actually it's an experimental group, they combine a lot of music styles!","صاراحا هادي مجموعا يالاه كاتجرّب, كاتجماع بين بزاف ديال لأنواع ديال لموسيقا!","This band is amazing, they experiment and combine many types of music!"
"I'm thinking to live in Dakhla for the rest of my life, it was a life changing experience","كانفكّر نعيش ف ضاخلا هادشي ليبقا فهياتي, كانت تاجريبا بدلات ليا حياتي","I used to think about living in a different way than what is happening in my life, it was like trying on different outfits for my life."
She told me that if we cannot get the money back then I'll need to find the 1 billion euros myself.,ڭالت ليا إلا ماردّيناش لفلوس غادي إخسّني نضبّر أنا علا ماليار الراسي.,"She told me that if we don't pay the money, she will take legal action against me."
"If we cannot get the money back, can you give me 1 billion to pay back to the company?","إلا ماقدرناش نرجّعو لفلوس, واش إمكان ليك تعطيني ماليار باش نخلّص شاريكا?","We can't refund the money, can you give me a billion to settle the deal?"
maybe we should ask a sorcerer to help us to cast a spell on my boss,"إمكان أيخاسنا نشوفو شي موشعويد إعاونا نديرو شي حاجة ل شف ديالي""",Maybe we can find a solution together to do something for my health.
Could you go for me and find the best sorcerer for less than 1 billion euros?,واش مومكين تمشي علا قابلي أُتلقا أحسان سحّار بقلّ من مليار إوروس?,Is it possible to go to a meeting to meet a magician for less than a billion euros?
At least that means that somebody might wonder where you are and come looking,هادشي كايعني علّأقال بيلا شي واحاد غادي يقالاب عليك ويجي يساوال عليك,"This means that if someone says something bad about you, they will come and confront you."
I am quite happy here and the staff are friendly but sometimes I don't like the food,أنا فارحان هنا أُ لمووادافين درايفين والاكين ماكاتعجبنيش لماكلا هنا مرّا مرّا,"I am happy here with my friends, but I don't like the food here at all."
I also did some training while working in a famous bar in London,أُ دارت شحال من تادريبات منين كانت خادام فبار ماشهور ف لوندون,The house did many exercises when it was working in a bar last month in London.
How about iPads instead of paper note books?,أُ أش بان ليك ف أجهيزا ديال إپاد بلاست موداكيرا ديال لوراق,I want to buy an iPad without a cover or screen protector.
"I think if you fillet it, then fry it lightly and serve with a lemon and olive oil","كانضن إلا قليتيها, قليها شوييا أُ حاتها معا لحامض معا زيت زيتون","If you find it salty, add a little lemon juice and olive oil."
I'd much rather just laze here in the sun and perhaps read a chapter or two of my book.,كانفادال نتاكا هنا فشامش أُ مومكين ناقرا فاصل ولا جوج من كتابي,"You can study here in peace, there are no distractions or noise to disturb you."
"All he does is put us down, and remind us that he's intellectually superior","لحاجا لواحيدا لي كايدير هيا كايطيّح منّا, وي فكّرنا أنّاهو موتقّاف علينا","There's someone who is always criticizing us, and we think he's judging us."
"However, now that he's aware of his power, he also goes after my friends because they're girls","والاكين دابا منين عراف لقووا ديالو, راه تابع سحاباتي حيت هوما بنات","And where did he know his whereabouts from, as he follows my clouds since they are girls."
"It's true that Marion was always the little girl of everyone... kind of like your Oliver, wasn't she?","بساح ماريون ديما كانت لبانت سغيرا ديال كولشي... بحال أُليڤر ديالك, ياك?","In Marion's courtyard, there was always a little bit of everything... like your olive tree, right?"
At your age living in a world of Manga and cartoons are pathetic,ف عامراك أُتعيش ف عالام لمانڭا أُ روسوم لموتاحاريكا أمر موتير لشافاقا,"In Amerika, you live in a big house with a swimming pool and a sports car in the driveway."
I spend weekends studying birds and looking for rare species,كانداوز لعوتلات ديال لخار سيمانا فقرايا ديال تويور أُكانقلاب علا أنواع ناديرا,The traditional dishes of the region will be showcased at the food festival next week featuring a variety of local delicacies.
"Yes, I was in Sri Lanka recently and saw some wonderful birds and animals","أه, كانت ف صري لانكا غير موأخاران أُشافت شي طيور أُحاياونات واعرا","Oh, when I was in Sri Lanka, I only saw some exotic birds and animals."
"Anything with hot water, although I'm not a fan of mint.","أيّ حاجا معا لما سخون, واخا أنا ماشي من الناس ديال ناعناع","Anything is better when it's warm, and I'm not one of the fickle people."
"Do you want crisps, nuts or anything to nibble?",واش بغيتي راقاإق ديال بطاطا أُ لموكسارات ولا شي حاجا خرا تعاضها?,Do you want a plate of fries with ketchup or something else to go with it?
Maybe when it is my party you can come and enjoy something new,مومكين منين تكون لحافلا ديالي تاقدار تجي أُ تستمتع بشي حاجا جديدا,It's not possible for me to be always available to come and enjoy something new
"I don't like Breton, all that moving slowly around in a line or circle - very dull","ماكنبغيش برتون, ڭاع داكشي كايمشي بشوييا فخاط ولا داإرا - موميلا بزاف","I don't want trouble, that thing is going a little too far and unnecessary - it's not worth it."
"It is a song by Lesley Gore from the 1960's, you should listen to it on youtube","راها أُغنييا ديال لسي ڭور من الستّينات, خاساك تسماع ليها ف يوتوب","It's a song from the 60s, you should listen to it on YouTube."
"If we are doing this at my house, I can not invite over 15 people","إلا درناها ف داري, ماغاديش نقدار نعاياط علا كتار من 15 واحاد","If we study it at home, we won't be able to answer more than 15 questions."
So I suggest we meet once a week for six months,هادشي علاش غادي نقتارح نتلاقاو مرّا ف سيمانا لمودا ديال ستّ شهور,That's why we should suggest meeting once in a week for the next six months.
Could you say you're getting back from Los Angeles and your plane's been delayed?,"واش تقدار تڭول بيلا غادي ترجاع من لوس أنڭلس, ولا طيارتاك تعاتلات?",Can you tell me if you will return from Los Angeles by bus or by plane?
but I'm wondering if it wouldn't be better to stay here quietly by the pool,والاكين كانتساءل واش ماشي حسن نبقا هي هنا مرتاح حدا لا پيسسين,And sometimes I wonder if it's not better to stay here where it's peaceful rather than going out.
Maybe tomorrow I'll have a little more courage to go rock climbing with you,مومكين غدا غادي تكون عندي شوييا ديال شاجاعا باش نتسالاق معاك الصوخور,"It's not possible tomorrow, I will have a little bit of work to do so we can meet for lunch."
"Or, we could go now, while you haven't had enough time to change your mind!",أُلا نقدرو نمشيو دابا ماحداك مازال معنداكش لواقت باش تبادال راإي ديالك!,"We can't go now, nobody is ready yet to change their mind!"
Who knew that lifts breaking down could be a good thing!,شكون ليكان كايعراف بلي ل أسسنسور إخسار إقدر تكون شي حاجة مزيانا!,Who knew that losing weight could be a good thing!
"Do you know anywhere I could hold it, like a bar or club?","واش كاتعراف شي بلاسا فين نقدار نديرها, بحال شي بار أُلا نادي?","Do you know of a place where we can hang out, like a bar or a club?"
I'm going to work in Chanel and resign from this rotten food job!,غادي نخدم ف شانل أُغادي نستاقل من هاد لخدما ديال لماكلا لخامجا,I will work on the project so that we can benefit from this food service.
First the train was late so when it came it was full and there were no seats left,"أوالان, تعاتال تران, أُ منين وسال كان عامار أُ ماكانوش بلايس خاويين","Right now, she's upset, wondering where he was, whether he was with friends or alone."
"I was very scared, too, when I started getting on the plane ten years ago",كنت خايف بزاف تا أنا منين بديت كانركاب طايارا قبال عشر سنين,I was very scared when I started flying as a pilot ten years ago.
"If it is yours, I'm afraid we don't allow dogs in our bar for hygiene reasons","إلا كان ديالك, راه ماكانسماحوش بلكلاب حنا ف لحانا لأسباب ديال ناضافا","If it were up to you, we wouldn't let dogs in our house for hygiene reasons."
"as they say, if you don't like living here, then go live elsewhere","كيف كايڭولو, إلا كانتي ماكاتبغيش تعيش هنا, سير عيش ف بلاسا خرا","He says how it is, but you don't want to live here, go live somewhere else"
"Yeah, I think I'm gonna wear a nice solid gold tiara, with a lot of diamonds!","أه, كانضن غادي نلباس تاج من دهاب لخاليص, معا بزاف ديال ألماس","Oh, I think we will wear a crown made of gold and diamonds, along with many diamonds."
"I was talking about dessert, but I think I'm gonna make it easier for you","كانت كانهدار علا لحالوا, والاكين كانضن بيلا غادي نخالي لأمر ساهل ليك","She was independent, otherwise she would have thought that we would make things easy for her."
an excellent way to improve work relationships is to organise an informal gathering,من طوروق لمومتازا باش نحاسنو عالاقات لخادما هوا تانضيم ليقاء ماشي راسمي,"From now on, let's improve our relationship with the server so that he feels like part of the team, not just a formal employee."
"For example, if one of the team-members has something to celebrate",ماتالان إلا كان عند شي حاد من لفرقا شي حاجا كايحتافال بيها,"Don't worry unless there is a serious issue, something will be taken care of."
"Find a good reason for a party between colleagues, set it up, and invite him!","قلّب علا سباب واجيه لشي زردا بين زومالاء, بلانيها, أُ عياط عليه","He started an argument and ended up in a fight with some guys in the neighborhood, he got beaten up."
I hope you are making the most of the bank holidays this week to change your ideas,كانتمانا تاستافاد ل أقصا حاد من لعوتا هاد سيمانا باش تبادال أفكارك,We should meet at least once this week to exchange ideas.
please could you just sear the beef in a pan and put it on to slow roast,"عافاك, واش تقدار تحامار لحام لبڭار فلماقلا أُ تحاطو ف إتحمّر بشويا","Please, can you grill the meat a bit more until it turns slightly red in the barbecue?"
"We will have an exam, if that is what you mean, next week on Thursday","غادي يكون عاندنا متيحان, إلا كان هادشي ليكاتقساد, سيمانا جايا نهار لخميس","We will have a test, otherwise this will be confusing, next week on Thursday."
the shopper paid with cash to avoid credit card fees,لكليان خلسّ شاسه باش مايديوش ليها لبانكا شي داراإب إلا ستاعمل كارتا,"Tell him secretly so that the bank doesn't know anything about it, just make a card."
"let's plan a movie night soon, i've got a list of must watch films","تانختارو شي اليلا نتفرجو فيها فشي فيلم, راني موجد ليستا ديال لفيلمات","You guys choose a movie to watch tonight, I'm not up to date with the latest films."
"i've been trying to drink more water, but i cant get off coffee","شحال و أنا كانجرب نشرب كتر ديال لما, والاكين ماقدرتش نحييد لقهوا","I tried to drink a lot of water, but I couldn't resist the coffee."
i wish i could go back in time and relive those carefree summer vacations,ماكرهتش نرجع بلوقت و نعاود نعيش عوتال سيف فين راسّي كيكون خاوي,I don't want to go back in time and relive the same struggles where my head will feel empty.
have you tried adulting but ended up scrolling through social media instead?,عمرك جربتي تخدم والاكين لقيتي راسّك فلخر كادور ف سوكيال مديا ?,Have you ever tried working with difficult people in the media industry?
let's plan a day to relive our childhood favorites,يالّاه نبلانيو نهار نديرو فيه ڭاع دكشي لي كان كيعجبنا ف سخور,Let's plan a day to do what we like in the countryside.
i wish i had a personal assistant to tackle all my adult responsibilities,ماكرهتش كو كان عندي موسّاعيد شاخسّي يقدي ليا ڭاع ل أخراد ديالي,"I didn't hate it, but I had other important appointments that prevented me from going out."
do you ever wonder if our pets have secret parties when we're not around?,ماعمرك تخايلتي بلي حاياوانات ديالنا كيكونو كيديرو حفلات سيريا فاش ماكانكونوش ?,Have you ever imagined that our pets would throw parties when we're not around?
i wish i had a time machine to give advice to my younger self,ماكرهكتش تكون عندي شي ماشين نرجع بيها لوقت باش نعتي ناسّاإح لراسّي,I don't mind having a car to go back in time to teach people a lesson.
i wish i could absorb the knowledge from a book by touching it,ماكرهتش كون كنت نقدر نمتاسّ لماعلومات ديال شي كتاب خي بموجاراد مانقيسّو,"I didn't hate being able to delve into the information of a book, but unfortunately we didn't finish it."
i'm convinced that a power nap can solve most problems,أنا مقتانع بلي إلا دربتها ب نعسّا ڭاع لماشاكيل لي عندي أيمشيو,"I am convinced that if I train them with determination, the skills I have will improve."
i'm convinced that our family gatherings are like comedy shows,أنا مقتانعا بلي عاإلتنا فاش كيتجمعو كيوليو بحا شي فرقا دياك مسراح,"I am convinced that when our family gathers, it feels like a theater performance."
remember when we would team up to create chaos and blame it on the dog?,عقلتي كيفاش كنا كانتافقو باش نديرو روينا و سبيوها ف لكلاب ?,Did you think about how we would agree to take our opinions and express them in the meeting?
remember when we used to fight over who got the last slice of pizza?,عقلتي فاش كنا كانداربو علا شكون أياخود أخير ترف ديال پيزّا ?,I thought we were deciding who gets the last slice of pizza.
let's plan a day to explore the places we used to hang out as kids,شي نهار خلينا نكتشافو لبلايسّ لي كنا كاندورو فيهوم و حنا سخار,Let's explore the places we used to visit and enjoy when we were kids.
can you believe how much we've grown since those old family photos?,كيبان ليك شحال كبرنا من لوقت لي خدينا فيها هاد تساور ?,You can see how much we have grown since the time we took this picture?
do you think our parents still tease each other like they used to?,معارت واش واليدينا باقي كايدرانجيو بعديياتهوم و يدحكو كيما كانو قبل ?,I wonder if our friends are still coming to visit us and laughing as they used to before?
can you help me find a replacement for this product that i bought last time?,تقدر تكوف معايا شي پرودويت يعود هاداك لي شريتو أخير مرا ?,Can you help me with a product return for the one I bought last time?
can you assist me in finding products suitable for a specific skin type?,تقر تقلب معاتا علا شي پرودوييات ديال نوع واحد ديال لبشرا ?,Do you mean studying for a specific type of exam?
how do you always know when i need a comforting hug or a shoulder to lean on?,كيفاش ديما كاتعرف إمتا كانبخي تعنيقا ولا نحت راسّي علا كتفك ?,How do you always know when to hug me or when to rest my head on your shoulder?
could you elaborate on the training regimen that keeps you in peak physical condition?,تقدر تدوي لينا علا رڭيم لي كاتبعو باش تبقا فهاد لفورما ?,Can you give us some tips to follow to be successful in this forum?
can you discuss the lessons you've learned from past defeats that shaped your approach?,تقدر تدوي لينا علا دوروسّ لي تءلمتيهوم من لخسّارات لي فاتو ?,Can you give us a summary of the lessons you have learned from the losses you have experienced?
how do you mentally prepare for matches against rivals or historically strong opponents?,كيفاكك كاتوجد راسّك ماعناوييان لماتشات دد لخاريم ولا فراقي كبار تاريخييان ?,How are you feeling about the upcoming matches of the national team or the big historical clubs?
can you discuss your experience playing against top tier players and their strategies?,تقدر تعاود لينا ءلا لخيبرا ديالك دد لفراقي و لعابا لكبار ?,Can you repeat what you said about your experience and your skills in football?
"let's make this dinner one to remember, filled with laughter and delicious food",نيت نتبرعوو ندحكو ناكلو ماكلا بنينا باش نبقاو عاقلين علا هاد لعشا,"We decided to donate, chat, and eat delicious food so that we can stay sane after this dinner."
