eng,darija_ar,transl
"If we have to stay here much longer, you can work.","إلا كان خاسنا نبقاو هنا كتر, يمكن ليك تخدم","If we're losing too much time here, maybe you can work."
Maybe I will and someone might hear us and come to the rescue,واقيلا نديرها أُ شي واحد أيسمعنا أُ يجي يعتقنا,"Let's do it all together, so that everyone can hear and witness."
"I'm pretty stressed, too, you know that a plane went down just yesterday in Texas?","تانا مسترسّي, فراسك واحد تييارا تاحت لبارح ف طشاس?","Are you stressed out, did you have a rough day at work yesterday?"
"Unless she has a car accident, of course.","ماعادا إلا دارت شي كسيدا ب توموبيل, بتابيعت لحال","She just drove a sedan in her own, alone."
"Well I hope not, otherwise I don't know what I'll do!","كانتمنا مايتراش هادشي, وا إلّا ماغاديش نعرف أش أندير","I hope this doesn't happen, otherwise I won't know what to do."
I've already cut my knee on a twig and grazed my head too.,جرحت ركبتي ب واحد لعرش أُ قمشت راسّي تاهووا,"I hurt my knee on a piece of furniture, I hit my head and got dizzy."
We're going to get these herbs and try to make it an ointment.,أنمشيو نجيبو هاد لعسهوب أُ نحاولو نسايبو بيهوم دوا,Let's go get this stubborn one and try to calm them down.
Or make a cry for help with a big fire.,ولا يمكن لينا نطلبو لموسّاعادا ب شي عافيا كبيرا,Or maybe we can order a large pizza for lunch
"I'm never going to pass, so I might as well give up now.","ماعمرني غادي نجح, حسن ليا ندير بناقص من دابا","I will never succeed, I feel like I'm starting with a disadvantage now."
Your copies and your questions show that you're brilliant.,لوراق ديالك أُ ل أسإلا ديالك كايبيينو أنّاك دكي,"Your words are as sharp as your cappuccino, be careful."
"On top of that, there will be cake in this review internship.","أُ فوڭ هادشي, غادي تكون لحلوا ف هاد ستاڭ","If you do this, it will be sweet in this situation."
On what part of the program do you think you're lost?,ف إنا بلاسّا فل موقرّار كايبان ليك راسك موضّر?,"In the mirror, do you see yourself as a responsible person?"
You print under an alias or your real name?,كاتنشر ب شي إسم موستاعار ولا ب سمييتك لحاقيقيا?,Do you post under a pseudonym or your real name?
I can do the odd jobs round the house in-between writing.,أُ يمكن ندير بريكولات ف الدار فاش كانكون كانكتب,I can do some cooking at home when I feel like it.
"No, but the engineers who do the planes know what they're doing!","اللا, والاكين لموهانديسّين لي كايصايبو طييارات عارفين أش كايديرو!","No, the mechanics who fix airplanes know what they are doing!"
"Look how beautiful it is, this sea of clouds...","شوف علا منضر شحال زين, هاد لبحر ديال ضباب...","Look at how beautiful it is, this sea of ​​fog..."
"See you in a week, your job will have better be good!","نشوفوك من دابا سيمانا, نتمنّا لخدما ديالك تكون مزيانا!","See you next week, we hope your work goes well!"
"I don't think its an age thing, its an attitude of mind","ماكانضنش أنّاهو موشكيل ديال لعمر, هادي مسألا ديال عقليا","I don't think he is a good person, this is a matter of mentality."
The staff are very strict about allowing residents to go out on their own,الناسّ لي خدّامين هنا مزييرين ماكايخليوش النوزالاء يخرجو بوحدهوم,"The people working here are very meticulous, they don't let the customers leave on their own."
There is no way that I could have stayed any longer at home and looked after myself,ماكانش يمكن نبقا بوحدي ف الدار أُ نقابل راسّي,"I couldn't stay alone at home, I needed to go out and clear my mind."
There was a poor girl there called Anya who we wouldn't leave alone,كانت واحد لبنيا سغيرا سميتها أنيا ماكنّاش كانتخليوها بوحدها,"There was a small white kitten named Ania, she wouldn't leave her alone."
"Oh go on then, we do deserve it I suppose, it's been such a hard day","أُه سير علّاه, كايبان ليا كانستاحقوها, كان ليوما سعيب","Oh, go ahead, it seems like they deserve it, they've been having a hard time lately."
He makes far better company than the people at work.,بعدا هووا كايونسّني حسن من هادوك لي ف لخدما.,"Later, he is feeling better than those who are working."
"More like a big glass of squeezed orange juice, no ice.","بغيت شي كاسّ كبير ديال ليمون معصور, بلا تلج.","I want a large glass of freshly squeezed lemon juice, without ice."
I'll make you some and you can see what you think.,غادي نسايب ليك شويا أُ تشوف أشنو بان ليك.,I'll leave you alone for a bit to see what you come up with.
They have a special exihibition at the moment on Vincent Van Gogh.,عندهوم واحد لعارض خاصّ دابا علا ڤينسنت ڤان ڭوغ.,He has a private exhibition now at Vincent Van Gogh.
"You see movies, you participate in games, there's a library...","كاتفرج فل أفلام, كاتشارك فل ألعاب, أُ كاينا مكتابا...","She watches movies, plays games, and there's always something to do."
Do you want to go to the living room for a cup of tea?,بغيتي تمشي ل صالون نشربو شي كاسّ ديال أتاي?,Do you want to go to the salon and have a cup of tea?
"Yeah, you could eat a cake all by yourself in your corner!","أيه, تقدر تاكول لحلوا كاملا بوحدك فل قنييت ديالك!","Yes, you can eat the whole dessert by yourself in your own plate!"
"I'm not saying no for the scarf, because I'm really cold.","مانڭوليكش اللا علا لفولار, حيت راه نيت فيا لبرد.","Don't forget to bring a sweater, because it's cold outside."
And we could add some berries to give it some more flavour too!,أُ نقدرو نزيدو شويا ديال التوت باش نزيدو لماداق!,We can add some more berries to enhance the flavor!
That's another reason I don't like flying!,كاين واحد ساباب أخور علاش ماكانحملش نركب ف طييارا!,"There was a stubborn guy, that's why he couldn't get on the plane!"
It's a shame I've got the aisle seat.,ليل أسّاف كان عندي لكورسي لي ف ل كولور.,Last night I had a chair in the color blue.
Maybe you should go to therapy with another psychiatrist.,يمكن خاصّك تمشي تعالجي عند شي طبيب نفسي أخور.,Maybe you should go see a psychiatrist for treatment.
We'll do as you said and try to retrace our steps.,غادي نديرو كيمّا ڭولتي أُ نحاولو نرجعو منين جينا.,We will do as you said and try to go back where we came from.
"Sure, with the rain from this morning, the ground is very muddy.","بسّاح, معا هاد شتا ديال هاد صباح, لرض مغييسّا.","Sure, with this morning's winter, the weather is cold."
"But since we're from the south, I think we'll get through this...","والاكين ملّي حنا من لجانوب, كانضن غادي ندووزو هادشي...","When we are from the south, we think we will overcome this."
Then we may be able to see the road or the village from the top.,أُ غادي يمكن تشوف طريق ولا لڤيلاج من لفوق.,I will see if I can find a way or a village from above.
"But anyway, it's nice we almost got to the village.","والاكين ف جاميع لحالات, هادشي مزيان قرّبنا ل ڤيلّاج.","And the store has everything for all occasions, this is good, we are close to the village."
I don't like to fly at all on bad weather like today.,ماكايعجبنيش نطير ڭاع فاش يكون لجوو خايب بحال ليوما.,I don't like flying because I feel like the sky is empty like never before.
Instructions from the crew don't help much when you're afraid of flying!,أتّاعليمات ديال أطّاقام ماكاتعاونش بزّاف فاش كاتكون خايف الطير!,The instructions of the airplane seatbelt don't help much when you're afraid of flying!
Do you travel for your work or a tourist?,نتا مسافر علا قبل لخدما ديالك ولا غير توريست?,Are you traveling for work or just as a tourist?
"Maybe we should just sleep, bye for now","ولا غير النعسو أُ سافي, تهلّا ف راسك دابا",Stop being lazy and get yourself together now.
"And then, I promise, I'll be a nicer vacation companion.","أُ من بعد, كانواعدك غادي نكون مورافيق حسن فلعوطلا.","After that, they promised you would be a good friend in difficulty."
"I like the pool, but we're not gonna be here all afternoon!","كايعجبني لا پيسّين, والاكين ماغاديش نبقاو هنا لعشيا كاملا!","I either like pizza or nothing, otherwise we won't stay here for the whole evening!"
"No no, I don't want to go alone, it's absurd.","اللا اللا, ماباغيش نمشي بوحدي, هادشي ماعندو تا معنا.","No, no, I don't want to go alone, this is not something to do by myself."
Well now I can't relax knowing you're unhappy.,إوا دابا مايمكنش نرتاح وانا عارفك ما راشقاش ليك.,"Now we can't relax, and I know you're not feeling well."
"I don't know exactly which floor if you find your office, you know.","ماعارافش أشمن تاباق إلا لقيتي لمكتاب ديالك, راك عارف.","I couldn't find any competition until you found your own book, you know."
The test of your seminar will be when you have to fly back!,لمتيحان ديال نادوا ديالك غادي إكون ملي أيخسك ترجع!,Your phone's notification sound will be when you lose weight!
"Based on the traditional method of communication, we might be able to get us out of this.","من تاريقا ديال لإتيسال تاقليديا, نقدرو نخرجو من هادشي.","From the traditional Moroccan tagine recipe, we can make this dish."
"We can make a Tam Tam, but we need buffalo skin!","نقدرو نقادو طام طام, والاكين أيخسنا جالد ديال لجاموس!","We can talk all day, but actions speak louder than words!"
Unless you know of a buffalo shop around here?,منغير إلا كنتي عارف شي ماحال ديال لجاموس هنا?,Do you know anything about the condition of the buffalo here?
"My neighbor Hamza only eats bowls of soup, that's true.","جاري هامزا كاياكل غير زلايف ديال سوبا, هادشي سحيح.","My neighbor Hamza only eats vegetarian dishes, that's true."
"I had a Rottweiler, but I had to get rid of it, he ate my neighbor.","كان عندي روتّويلر, والاكين تفكيت منو, راه كلا جاري.","I used to have a Rottweiler, but it ran away, now it's someone else's dog."
"Oh, probably a good thing I couldn't catch it then.","أُه, إمكن شي حاجة مزيانا ماقدرتش نشدها من بعد.","Oh, maybe something good that I couldn't resist afterwards."
I think that's why I've always been so attached to you,كانضن هادا هوا ساباب ليكان مخاليني ديما مرتابتا بيك,I think this is the reason that always leaves me doubtful about you.
"let's move now, or we'll be here in a few days!","يالاه نتحاركو دابا, أُلا غادي نبقاو هنا شي يامات!","Let's get going now, or else we'll be stuck here for ages!"
"Be careful, these rocks are rather slippery, don't want to fall","راد بالك, هاد لحجار راه كاتزالاق بزاف, مبغيتيش طيح","Be careful, this rock is very slippery, you don't want to fall."
Could you make me a fruit cake with icing decorations?,واش تقدر دير ليا كيكا ديال فروتا وتزاوقها بتلج,Can you make me a fruit cake and decorate it with icing?
And if the weather is nice we could hold it in the garden.,أُ إلا كان لجوو مزيان نقدرو نحتافلو ف جاردا.,"If the weather is nice, we can celebrate in the garden."
"There'll be new architecture to see, statues, monuments, art galleries.","غايكون بني جديد نشوفوه, تاماتيل, أتار, ماعاريد تاع لفان.","There will be a new coffee shop, we will see it, with tomatoes, oranges, and mint tea."
"Yeah, but it's nice every once in a while to land somewhere and relax.","أه, والاكين زوين مارا مارا تڭلسّ فشي بلاسّا ترتاح.","Oh, and the weather is so nice, you should go out for a walk to relax."
"I'm not sure the doctor's okay with it, but you can ask him.","أنا مامتأكداش طبيب واش موافق عليها, والاكين تاقدر تسولو","I'm not sure if the doctor approves it, you can ask him."
We can enjoy them with a cup or two of tea.,نقادرو نتماتعو بيهوم معا كاس ولا جوج ديال أتاي,We can enjoy them together with a cup of tea or some glasses of mint tea.
You will have to keep the wine and cigars as a secret,غادي إخسّك تاحتافد ب نابيد أُ لڭارو كا سيرّ,I will help you benefit from the experience of the expert in the field.
"No offense, I'm not sure you're very popular with young women.","بلا إهانا, مامتءكّدش بيلا راك معروف بزاف بين لبنات","Without offense, I'm not sure if you are well-known among the girls."
"Me too, with my false teeth and my huge glasses, I'm not very attractive...","حتا أنا,بسنان ديالي إستيناعييين أُندادري لكبار, ماشي زوينا بزف...","Even me, with my crooked teeth, I can't smile nicely in photos."
But remember... if we were young and beautiful... we are now old,والاكين عقل... ألا كنا سغار أُزونين... حنا دابا كبار,"The mind grows with age... We used to be kids, now we are adults."
do you mean you're struggling to sleep or that you're sleeping too much?,واش كاتقسد أناك كاتعاني باش تنعاس أُلا كاتنعس بزاف?,"Do you think that when you're hungry, you struggle to fall asleep or you sleep a lot?"
I'll press the button to floor two again.,غادي نبراك علا لبوتون ديال ليطاج تاني مرا خرا.,I will click on the refresh button of the page again.
"You will get to your meeting on time, but not with me.","غادي توسال ل إجتيماع ديالك فلواقت, والاكين ماشي معايا.","I will attend your meeting tomorrow, but the others won't be with me."
"Ah, hello, I'm glad to see you, it's been so long!","أه, أهلان, أنا فرحان حيت شفتك, مودّا تويلا دازت!","Oh, hello, I'm happy to see you, it's been a long time!"
Did he finally take the time to sign up for the Gym?,واش خدا لواقت فلخار باش إتساجال ف لا سالّ?,Did he take the time off to relax in the countryside for a week?
But nature just seems to keep following me everywhere!,والاكين كايبان ليا أنا تابيعا باقا تابعاني فڭاع لبلاياس!,The clothes I wear make it seem like I'm following the latest fashion trends!
"Maybe you're allergic to animal hairs, too.",إمكان عنداك حاساسيا من شاعار ديال لحاياوانات حتا هوا.,You may have allergies to animal fur or even to dust.
I have a vacuum cleaner that uses that very technique to clean the flat!,عندي ميكناسا كاهراباإا كاتخدّم هاد تيقنيا باش تنقّي الدار!,I have a vacuum cleaner that I use to clean the house!
I was going to suggest that you retired immediately.,كنت غادي نڭوليك بلي كان عليك تقاعاد دابا نيت.,I was going to tell you that you should have called me now I'm angry.
You make and design elevators but this one breaks every day,نتا كاتسناع أُكاتصمّام لماصاعيد والاكين هادا كايخسر كولّا نهار,"You are like a leaky bucket, the more you pour, the more you lose every day."
"I've spoken to the council, but they just blame the weather.","راه هادارت معا لماجليس, والاكين هوما كايلومو هير لجاو","She's chatting with her friends, and they're all excited about the upcoming event."
"I suggest we give this group some white, and brown to this other group","كانقتاراح نعتيو لهاد لماجموعا لبياد, أُ لمجموعا لوخرا لقهوي","We will buy this magazine when we go to the beach, and the other one at the coffee shop."
I like their little alien heads and their wet skin of old men!,أنا كايعاجبوني ريوسهوم لغريبا أُ جلودهوم ليكتشباه ناس شارفين,"I like their style, it's unique and their clothes resemble fashionable people."
There are always some crumbs at the bottom of the bag,ديما كايبقا شوييا ديال لفتات ف لتحت ديال الصاك,There's always a little bit of sand at the bottom of the bag.
"Yes, anything to get away from this poolside for five minutes","أه, أي حاجا كاتباعاد علا هاد لماسباح خامسا دقايق","Oh, anything that's repeated on this channel every five minutes"
Ask my mother to get something for her too!,سوّل لواليدا باش تاخود شي حاجا ليها حتا هييا,Suggest to your parents to get something for them even if it's just for her.
"Ok, one coffee, two vodka shots and a Martini coming up","واخا, واحاد قهوا, جوج من ڤودكا أُ مارتيني جايين","And, a coffee, and a couple of vodka martinis are coming."
I'm not sure those ducks will love our old bread,مامتءكّدش بيلا دوك لباط غادي يعجابهوم لخوبز لقديم ديالنا,I'm not sure if the kids will like the traditional bread we used to eat.
"I'm making a magic potion, but I'm not telling you what to do!","كانقاد واحد لجورعا سيحرييا, والاكين ماغاديش نڭوليك أش دير","I found a genie in a lamp, and he won't grant me any wishes."
"There were no seats on the train, but I could stand up","ماكانوش لبلايص ف تران, والاكين كانت قادر نابقا واقف","They were not playing in the field, the horse was able to stand still."
Well he was fine about it once I'd explained what had happened,"موهيم, كان مزيان معايا ملي شراحت ليه شنو وقاع","No, it was good with me when I explained to him what happened."
"You could, although you'll have to hurry before it's too late","مكان ليك, غير أيخاساك تزراب قبال مايفوت عليك لحال","It's up to you, just be careful not to regret it before it's too late."
"I just called them, they said yes!","راه يالاه صونيت عليهوم غير دابا, أُڭالو ليا واخا!","They just insulted me, I won't forgive them now, not ever!"
I'd like to bring Chikhat in... do you think the bartender would accept?,بغيت نجيب شيخات... واش كاضنّ بلي سرباي غادي إقبال?,I want to get some tea... Do you think the storekeeper will be open?
"But if I start having problems of digestion, I have a simple solution:","والاكين إلا بديت كانحس بماشاكيل فلهاضم, عندي حال بصيت:","Since I started, I have been feeling discomfort in digestion, I have a stomach ache."
What about roast breast of pigeon with beetroot?,شنو بالّيك ف سدر ديال لحامام مشوي معا شماندار?,What do you think of grilled sardines with lemon and cumin?
I mean a blackberry sauce to go with the pigeon.,لا كانقساد سوس ديال توت باش تمشي معا لحامام.,I broke the raspberry sauce so we can take it to the hammam.
"I was really moved by the Gnawa dancing, and have become pretty good at it.","تءتّرت بزاف بشاطحا ديال ڭناوا, أُ وليت واعر فيها.","I was very impressed by the flavors of the traditional Moroccan dishes, and I became familiar with them."
I have to meet another friend on the first floor now,أيخاسني نتلاقا معا صاديق أخور ف ليطاج لاوال دابا,I'm excited to meet my childhood friend in Laayoune next week.
I said for less than 1 billion not more than 1 billion,ڭلت ليك قال من مليار ماشي كتر من مليار.,"I told you a billion times, not more than a billion."
"Yes, I think we should press the emergency call button.","أه, كانضن بلي أيخسنا نواركو علا بوتون موكالامات طاواريء.","Oh, I thought we had agreed to focus on emergency preparedness training."
"In the meantime, we could talk about our future plans.","فنفس لوقت, إمكان لينا ندويو علا لخوطات ديالنا فلمستاقبال","At the same time, we can work on our future plans."
Where will you go when we finally get out of here?,فين غادي تمشي منين أخيران غادي تاخراج من هنا?,Where are you going and when will you leave from here?
"Hopefully, we'll soon find out there's something unusual going on.",كانتمناو نلقاو بزاربا بيلا شي حاجا ماشي عادييا واقعا,"I hope we find a place with no ordinary things, really."
I'm just enjoying the beautiful weather and the calm breeze,أنا هير كانتماتاع ب لجاو زوين أُ ناسيم لهاديء,I was very pleased with the beautiful scents of this perfume.
I wouldn't mind if you brought me back something cool to drink,ماعنديش موشكيل إلا جابتي لييا شي حاجا باردا نشربها,I don't have anything except if you bring me something cold to drink.
I hope it settles soon as it keeps me awake sometimes,كانتمانا يستاقار هادشي قريب حيت كايخاليني فايق شي مرات,They were about to hire me because they find me awake most of the time.
He was talking to a friend while walking his dog,كان كايهدار معا ساحبو أُ هووا كايتمشا معا كلبو,He was walking with his friend while his dog was walking with him.
you know how your brother likes to be discreet about his life,راك عارف خوك شحال كايبغي إبقا سكوتي ف حياتو,You know how much your brother loves to keep things private in his life.
The last he came to visit he brought me some delicious chocolates,أخير مرا جا زارني جاب لييا معاه شكلاط بنين,"The last time he visited me, he brought me some delicious chocolate."
I am looking forward to hearing about his trip to France,أنا كانتسانا نسماع لخابار ديال ريحلا ديالو ل فرانسا,I used to enjoy listening to his travel stories in France.
With a few olives and sausage rings if possible,معا شوييا ديال زايتون أُ صوصيت إلا كان مومكين,With a few olives and a touch of sauce unless it's not possible.
"Have you been able to go to Argentina, or see the ruins?",واش قدارتي تامشي ل أرڭنتين أُ تشوف ل أتار?,Can you go to Argentina to see the waterfalls?
The main problem was that I couldn't find a place to eat,كانت لموشكيلا راإسّييا هييا مالقيتش شي بلاسا فين ناكول,"Lamouchkila restaurant was my favorite, but I couldn't find any place to eat."
"We have to be aware of what the real problems are, and aren't","خاسنا نعارفو لماشاكيل ديال بساح لي كاينين, أُلي ماكاينينش","We need to know the exact measurements of the spaces available, those that are not available."
"Who was at the meeting, and did everyone behave themselves?","شكون كان فل جتيماع, أُ واش كولشي تصرّاف مزيان?","Who was at the meeting, and did everything go smoothly?"
We don't need a college degree to change his behavior daily,ماغاديش نحتاجو شاهادا جاميعييا باش نبدالو سولوك لياومي ديالنا,We don't need all the witnesses to change our way of life.
"Then a dish with meat, and then dessert with red fruit.",من باعد طاباق ديال لحام أُ ديسير بفاكيها لحامرا,"After the welder finished welding, he painted it with red paint."
"Bream is a small white fish, slightly like sea bass I guess","برام حوت بياض سغير, كاتشباه لحوت لقاروس علا ماكانضن","A small white whale swam, I thought it was a dolphin at first."
"Maybe we can marinate it in lemon, and with a little olive oil?",إمكن نقادرو نزاينوه بلحامض أُ شوييا ديال زايت زيتون?,Is it possible to decorate it with a few drops of olive oil?
Obesity in France is not such a problem as it is in England,لغولض ف فرانسا ماشي موشكيلا كبيرا بحال ف نڭليز,Studying in France is not as expensive as in England.
But it's already over an hour ago that we're here.,والاكين راه دازت كتار من ساعا باش جينا هنا,The store has been closed for a long time by the time we got here.
Do you know if there is a cafe close by to here?,واش كاتعراف إلا كانت شي قاهوا قريبا من هنا,Do you know if there is a café nearby here?
But it's not close and I don't know if it's open on Sunday.,والاكين راه ماقريباش أُ ماعرافتش واش كاتحلّ نهار لحاد,"The neighbor is not close, I don't know if she's coming today or not."
Then there's this round-point and you won't be able to miss it.,من بعد كاينا ديك روند-پونت أُ ماغاديش تقدرو تزڭلوها,"After that, there's a roundabout, and then you can turn left."
So I'm afraid to stay at home and try to make the least noise,داكشي علاش كانخاف نبقا فدار أُ كانحاول مانديرش صداع,"That's why I'm afraid to stay at home, as I try not to get a headache."
But you never had problems with the old neighbours then?,والاكين ماعمّر كانو عندك ماشاكيل معا جيران لقدام ديكساع?,Have you ever had any issues with your neighbors in the building across the street?
She was an old person who didn't hear anything and make no noise,كانت مرا شارفا ماسمعات والو أُ مادارت حتا صداع,She was so close to not hearing anything and what was done even caused a headache.
He's got too much ego and can't stand a contradiction,عندو بزاف من حوب نافس أُ ماكايبغي تا موعاراضا,"He has a lot of self-confidence, he doesn't care what others think."
Now they hate me because they think it's my fault,أُ دابا كايكارهوني حيت كايسحاب ليهوم هادا لغالاط ديالي,They are mocking me because they envy my success.
"So, so, but much better than yesterday, thank you","هاكّا أُ هاكّا, والاكين حسان بزاف من لبارح, شوكران","Exactly, the food was really good yesterday, thank you."
I use it for watching TV and reading books,كانخادمو باش نتفرّج ف تلفازا أُ لقرايا ت لكتوبا,I'm going to watch TV while flipping through the channels.
"My children often show me how to turn it on and even how to write e-mails, but...","غاليبان كايواريوني ولادي كيفاش نشعلو أُ ناكتاب إمايلس, والاكين...","My kids are always asking me how to start an email, and what to write..."
you can set the font size so it's much easier for our old eyes to read the print,تاقدار تقاد لخاط باش يسهال علا عينينا شارفين نقراو,Can you guide me to the tailor so that we can easily choose the fabric for our clothes?
"oh, and if you can carry them some grapes","أُه, أُ ألا ڭدّيتي تهزّ معاك شوييا ديال لعناب","Oh, I see you're getting a bit annoyed with you."
"The exact term Atmosphera, not Air, but it's the same","لكلما سحيحا هيا أتموسپهرا, ماشي لهاوا, والاكين بحال بحال","A true word is like the atmosphere, it doesn't fade away, while lies are like smoke, they disappear."
just like your mother did when she bought your first portrai,بحال كيما دارت ماماك ملي شرات أوال لاوحا ديالك,Just like your mom did when she bought your first drawing board.
"Are they in the merchant navy, or are they some pirates?",واش هوما ف لباحريا تيجاريا أُلا هوما شي قاراصينا?,Are they fishermen or are they just tourists?
"In fact, it gives me a lot of ideas about decorating and costumes!",فلواقيع كايعتيني بزاف ديال لأفكار علا تازيين أُعلا لأزياء!,Social media inspires me a lot with ideas for decorating and fashion!
