eng,darija_ar,transl
"Yeah, it's good to do something other than watching TV","وايه, مزيان تدير شي حاجة من غير لفراجا ت تلفازا","Yeah, it's nice to do something without the need for a TV."
I have to take these pills to calm me down when I'm working with you,خسّني ناخود هاد الدوا باش نتكالما فاش كانكون خدّام معاك,Let me take this medicine so we can talk when you finish your work.
How about we have one game and you can come back and sunbath after?,أشبالّيك نقصّرو ماتش واهد أُ تقدر ترجع تبرونزا من بعد?,How do you feel about missing the match and not being able to get the bronze afterwards?
"As for the outside will be fine, I have an umbrella in case it starts to rain.","فلخارج غايكون مزيان, عندي واهد لمضلّا فحالات بدات كاتصبّ شتا.","The weather outside will be nice, but I have a coat ready for when the cold starts to hit."
"Yes, you couldn't be alone in that house any more.","وايه, ماكنتيش تقدر تبقا بوحدك فديك الدار كتر من هاكّا.","Oh, you couldn't stay alone in that house more than that."
although I should be thinking about saving money if I'm not going to get a pay rise,واخا خسّني نكون تانفكّر نخبّي لفلوس ألا ماكانش غايزادني فلخلاص,"Even if it hurts me, I have to think about saving money so that I won't be in need in the future."
good luck when that hits the front page of the daily papers,حاضّ ساعيد فاش هادشي إخرج ف صفحا لولا ديال جورنانات,I will never understand why this came out on the front page of newspapers.
"If it gets dark and we can't find our way, I'm gonna cry!","ألا طاح الضلام أُ ماڭدّيناش نلقاو تريقنا, غادي نبدا نبكي!","When darkness falls and we can't find our way, we will start crying!"
"You'll have to learn to obey me, or I'll find another one.","غايخسّك تعلّم تصنّت ليا, أُلا غادي نضبّر علا واهد أخور.","I will teach you how to swim, so that we can plan a beach trip together."
if you just trusted all of us to do our jobs we would be so much more effective,كون هير تيّقتينا كولّنا أنانا غانديرو خدامينا غانكونو فعّالين كتر,"When you trust us, we will make sure our employees are more efficient."
And by some miracle it never broke down with me in it again.,"أُ بحال شي موعجيزا, ماعمرو خسر أُ أنا فيه باقي","Like a miracle, I have never lost myself in it."
Well I can tell you for nothing I am not going to work in here,لموهيم نقدر نڭوليك أنّاهو مايمكنش نخدم هنا واخا ماعارفت أش,"Sorry, we can tell you that we can't work here, as I don't know what to do."
"He would have yelled at me, with no respect for his boss.","كان غادي يغووت عليا, بلا حتا حتيرام ل مودير ديالو","He was going to yell at me, without even considering his own mistake."
The medicinal herbs will allow you to heal and get back on your feet!,لعسهوب غادي يعاونوك باش تبرا أُ تعاود توڭوف علا رجليك,The physiotherapist will help you to recover so you can walk again.
And I just glued my hand to the desk in Art.,أُ يالّاه لسّق يدي ف تبلا فلحيسّا ديال تافاتّوح لفانّي,"Oh God, please guide my hand in the labyrinth of challenges and victories."
"It's a bit embarrassing, but I've never been any good at my times tables...","حشمت شويا, والاكين ماعمرني كنت كانعرف مزيان ل جاداويل ضارب","I felt a bit embarrassed, otherwise I would have known how to deal with the situation better."
"And now, years later, look where I am!","أُ دابا, شحال من عام من بعد, شوف فين أنا!","And now, after a year, look where I am!"
"Wow, you're the first teacher who's ever done anything nice for me!","ووو, نتا أوّال أُستاد لي كايدير معايا شي حاجا مزيانا!","Wow, you are the first teacher who does something good with me!"
Maybe you can use a computer translator to help you?,جرّبتي تستعمل شي پروڭرام ديال ترجاما فل پيسّي باش يعاون?,Have you tried using any translation program on the computer to help?
They might notice if I bring my laptop to the exam.,راه غادي يعيقو بيا إلا جبت معايا ل پيسّي اللمتيحان,They will not bother me as long as I bring my exam notes with me.
"If we keep it that way, we'll go into the wall, for sure.","إلا بقينا هاكّا, غادي ندخلو ف شي حيط, مافيها شك","If we stay like this, we will enter a wall, there is no doubt"
"Can't you ask me now, I might not be here at the next class",مايمكنش ليك تسوولني دابا? موحال نكون هنا فل حيصّا الجايّا,Can you help me now? It's impossible for us to be here in the next event.
Just because we are old does not mean we have lost all sense of taste,غير حيت حنا كبار فلعمر ماكايعنيش أنّاهو مابقاش عندنا داوق,Just because we are adults doesn't mean we no longer have a sense of humor.
"you know I ve a wicked sense of humour, mind you, I am not sure they always get me","عرفتي عندي واحد روح دوعابا فشكل, ماعرفتش واش ديما كايفهموني","I have a friend who is a bit strange, I don't know if they always understand me."
The doctor gave me a check-up last week and said I was as fit as a fiddle.,طبيب دووز ليا ديك سيمانا أُ ڭاليا راني صحيح فصيح.,The doctor told me last week that I am healthy and fine.
I'll ring the bell to get someone to get you a coffee.,غادي ندق لجاراس باش يجي شي واحد يجيب ليك لقهوا.,I will go to the neighbor's to have someone bring you coffee.
And once in a while someone comes in to entertain us.,أُ مرّا فشحال كايجي شي واحد يدير لينا شي سپكتاكل.,Every now and then someone comes and puts on a spectacle for us.
Ouf... I wish I could have spent the day at home with the dog...,وف... كانتمنّا كون دووزت نهار غي ف الدار معا لكلب...,And... we wished to spend the whole day at home with the dog...
"He needs to get used to bad weather, we are planning to move to Essaouira after all!","خاسّو يولّف لجوو لخايب, راه ناويين نرحلو ل صويرا أصلان!",They decided to gather their belongings because they are planning to travel to Essaouira tomorrow!
I hope you enjoy the orange juice and get to see the art gallery.,نتمنّا يعجبك لعاصير ديال ليمون أُ تمشي تشوف لمعريض لفنّي.,We hope you like the lemonade and enjoy visiting the art exhibition.
"You could move in here, in that retirement home, wouldn't you?","يمكن ليك تحّوول هنا, ل هاد دار لعاجازا, ولا اللا?","Can you turn here, to this house for the elderly, or not?"
"Oh that does sound good, and quite fancy for a retirement home","أُه هادشي كايفرّح, أُ مبرّع ب نيسبا ل دار لعاجازا","Oh, this is so joyful, it reminds me of my grandparents' house."
"I mean, given what it costs me every month, luckily it's free.","كانقصد, إلا شفنا شحال كانخلص كولّا شهر, هامدولّاه أنّاهوم فابور.","I mean, but we saw how much he used to spend every month, he's definitely in debt."
But it would be nice to do experience those things with someone else,والاكين أتكون زينا أنّاك تعيش هادشي معا شي شاخص اخار,And sometimes it's nice to experience this with a different perspective.
I know but it's my party so I decide!,عرفت والاكين هادي لحفلا ديالي إدان أنا اللي غادي نقرّر!,"I know, but this is my party so I will decide!"
But I think I see a Thermos in the back of the basket.,والاكين يمكن بانت ليا شي طيرموس ف اللور ديال السلّا.,Or maybe a bat flew into my room last night.
I'm scared looking out of my second-floor window at home!,كانخاف نشوف من شرجم ديالي ف الطبقا تانيا ف الدار!,I'm afraid we might see one of my spiders in the second floor of the house!
"But, whilst you're here, could you go get me a glass of water perhaps?","والاكين, ماحدّك هنا, تقدر تمشي تجيب ليا كاسّ ديال لما?","Sure, no problem, can you go get me a glass of water?"
But without a compass it's hard to know which way to return even with the map.,والاكين بلا باوصالا سعيب تعرف منين ترجع واخا بل خاريطا.,"Without a compass, it's difficult to know how to get back, especially in the desert."
I fly quite often and just try not to think about the process too much,كانركب ف طيارا بزّاف غير حاول ماتفكرتش بزّاف فل مسألا,"I have ridden on many planes, but I never thought too much about the issue."
"I can give you a comic book, I've brought a comic book.","نقدر نعتيك كتاب ديال أرّوسوم, جبت معايا كتاب ديال أرّوسوم","We can lend you a book of cartoons, I brought a book of cartoons with me."
"I'm sorry to be such a party pooper, but I'm really tired.","سمح ليا ماحاملش نرييب لحفلا, والاكين راني عييان ديال بصّاح.","Excuse me, I didn't bring a gift to the party, otherwise I would have brought a bottle of juice."
"Anyway, I'm glad it's you that I'm stuck with in this elevator, and not Souad.","علا كولحال,انا فارحان نتا اللي واحالت معاه فلماسعاد, أُماشي صواد.","Anyway, I'm glad you had a good time with him in happiness, that's great."
That's terrible and knowing that doesn't help my nerves.,هادشي خايب بزف أُ ملي كتعرف هادشي ماكايعاونش أعساب ديالي.,"This thing is disappointing, especially when you know that it doesn't help my situation."
"Tell me about it, I'm sure it's a placebo what he gave you.","ڭول ليا علا داكشي, أنا متأكد بلي دوا واهمي ليعتاك.","Tell me about that, I'm sure that the medicine is important for your health."
"Don't worry, I'm sure we'll all be there, your friend there.","ماتقلّقش, أنا متأكد بلي غادي نكونو تما كاملين, ساحبك تما.","Don't worry, I'm sure we will be fine together, I got your back."
"He's scheduled to be completely in Lithuanian, and I will understand nothing.","خاتات بلي غادي إكون كاملو بلوغا ليتهوانيا, أُماغادي نفهم تاحاجا.","She said she will be fully focused on her studies in Lithuania, so I should understand that."
"I'm not sure what a wrong is, but if you really think you can do it, go ahead.","مامتأكدش شناهوا لخاتاء, والاكين إلا كنتي كادن تقدر الديرو, بدا.","Are you sure about the dress, or do you want me to help you choose another one?"
We can use the smoke to communicate in Morse code.,"نقدرو نخدمو ب دوخان باش نتواسلو ف شيفرا ديال مورس.""",We can work together to decipher a Morse code.
"We'll leave the basics if we need to, but we can't give up.","غادي نخليو لحاجات لموهيما إلا كان خاسنا, والاكين ماغاديش نستاسلمو.","We will only leave things to fate if we lose, otherwise we will not give up."
"I'm a computer engineer, and I work from home, too.","أنا موهنديس ف إنفورماتيقو, أُ كانخدام من دار, حتا أنا.","I am not good at informatics, I only use it at home, just like me."
I usually do most of my homework and I do turn up generally,أنا مارّا مارّا كاندير أغلاب التامارين ديالي أُ عومومان كانحدر,I often go to the beach to swim and relax.
I just checked and you can find the song on youtube,راه يالاه قالابت أُ تاقدر تالقا ل أُغنييا ف يوتوب,"Wow, she became famous so quickly that she can now be found on YouTube."
She said afterwards to me she was going to get a restraining order against him,ڭالت لييا موراها بيلا غادي تاحصل علا أمر تاقييدي ضادو,"She told me that later on, you will find out about the surprise she has prepared."
I just want to take a long hot shower and have a beer.,أنا فاقاط بغيت نضرب شي عوما سخونا أُ شي بيرّا,"I'm exhausted, I want to hit the pool or have a cold beer."
As long as you're not asking me to watch football and warm up a frozen pizza,ماحدّ ماكاطلبش مني تفاراج ف كورا أُ تساخن پيزّا مجامدا,No one asked me to order a hot pizza with extra cheese.
"Oh yes, I met Latifa on my way in, she did seem very nice","أُه أه, تلاقيت معا لاتيفا فتريقي, بانت ليا درايفا بزف","Oh, I met Latifa at the party, she seemed very elegant to me."
"But it must take her some time, to take care of you.","والاكين راه كايخاس شاويا ديال لواقت, باش تراد ليك لبال.",And the wise person hides a bit of time to keep it for themselves.
Do you want to go to the common room for a cup of tea?,"واش بغيتي تمشي اللبيت لموشتاراك, باش تشراب كاس ديال أتاي?","Do you want to go to the house to get your wallet, so you can have a cup of tea?"
Well he could come along tonight and deal with Rex!,إوا إمكن ليه إجي هاد الليلا أُ إتعامل معا رش!,Why did he come tonight to deal with the issue!
but it's my first flight ever and I'm a little scared,والاكين هادي أوال تسافيرا فتيّارا ليا أُ أنا خايفا شوييا,"These are the first adventurous trips for me, and I am a little scared."
"Oh, come on... You know that's not true.","أُه, يالاه سافي ... نتا عاراف بلي هادشي ماشي سحيح.","Oh, come on, Safi... you know that this is not true."
We need to saveour energy for the climb and the long walk down.,أنحتاجو نوافّرو الطاقا ديالنا ل طلعا أُ ف النزول الطويل.,We need to save our energy for the long descent.
Now all we have to do is make the guest list and send out the invites.,دابا صافي خاسّنا غير نشوفو دياف لي غايحادرو ونسيفتو لعراضات.,"Now that it's clear, let's just go see the animals that are being exhibited and enjoy the shows."
"We could do some tourist shopping, or even go sightseeing!","نقدرو نمشيو نديرو تاساوق سيياحي,نشوفو ل أتار لي ف لمدينا!","We can go and do a tourist tour, see the attractions in our city!"
And the nurses were not happy because they thought there was a fire in the establishment,أُ لفرمليات ماكانوش فارحانين حيت كايسحاب ليهوم كانت لعافيا فلموأسّاسا,"The brakes were not working well because when they were pressed, the car was still moving smoothly."
"Yes, but with the smoke of the cigar, it's not very discret","أه, والاكين معا دوخان ديال ڭارو, ماغاديش تبان ماخزونا بزاف","Yes, and when the monkey joins in, it's going to be a lot of fun."
Or fish eggs - you didn't say what kind they were.,أُلا بايض ديال لحوت - ماڭلتيش ليا أشمن نوع كان.,The white color of the whale - you didn't tell me what kind it was.
"Yeah, make it quick, I have a meeting in 15 minutes.","أه, دير هادشي بزاربا, عندي إجتيماع من دابا 15 دقيقا","Yes, do this quickly, I have a meeting in 15 minutes."
"Right, I've pressed the big red button and nothing has happened.","واخا, راه ورّكت علا لبوتون لحمار لكبير أُ ماوقاع والو.","Wow, she really hit the nail on the head with that big donkey and the mule."
"That's sweet, but you know what it's like at my age","هاداشي زوين, والاكين راك عارف كيفاش كايكون هادشي فلعمر ديالي","This is nice, and you know how much this means to me."
All it does is give me a blocked nose and insect bites,لحاجة لي كادّير هيا سدّان النيف أُ عضّان ديال لبخوش,What he is doing is blocking the flow of water to irrigate the fields.
"Besides, I think that's what triggers an allergic reaction.","زيد عليها, كانضن بلي هادشي هوا لي كايجبد لحاساسيا ديالي.","Moreover, I believe that this is what nourishes my emotions."
Our office is on the four hundredth floor and I have to take the stairs every day,لبيرو ديالنا كاين فتاباق رباعميا أُخاسني نتلاع دروج كولّا نهار,Our neighborhood park has a playground where children play every day.
It's up to us to pay for the repairs with our salaries!,راه علينا حنا باش نخلّصو فلوس إصلاحات من صاليرات ديالنا,We need to save money for the repairs of our living room.
"But you're gonna have to do the same, you guys, do the same thing.","والاكين خاساك دير نافس لحاجا, نتوما ألعشران, ديرو نافس لحاجا","Don't let others dictate things to you, you are the decision-makers, make your own decisions."
"Anyway, they seem to like two types of bread","علا كول حال, كايبان أنّاهو كايبغيو جوج أنواع ديال لخوبز","Anyway, it seems that he likes all kinds of pastries."
Yes maybe some kale and broccoli would be better for them,أه يقدار شوييا ديال لافت أُ لبروكولي يكون حسان ليهوم,"Yes, adding a little bit of broccoli can be good for them."
Sometimes they are lucky and get a small dog or cat instead,بعد لمارات كايكونو محضوضين أُ كاياخدو كلييب ولا قطّا فبلاستهوم,"When the cats are hungry, they take a piece of bread or a piece of cheese without hesitation."
"Yes, I also like this pond with the ducks and the swans.","أه, حتا أنا كاتعجبني هاد ضايا معا لباط أُ لباجاع","Oh, I also like this place with the ducks and the swans"
I was smoking by my favourite tree and then all of a sudden I'm here with you,كنت كانكمي حدا شجرا لموفادالا ديالي شوييا لقيتني هنا معاك,I was just leaning against a tree to rest a bit when I found myself here with you.
"So, it's my birthday next week, and I'd like to throw a big party!","إدان, راه عيد ميلادي سيمانا جايا, أُبغيت ندير حفلا كبيرا.","Yes, my birthday is next week, I want to throw a big party."
can I rent a room or book a bar?,"واش إمكان لييا نكري بيت أُلا ن رسرڤي شي بار?""",Can I book a table for two at the restaurant?
"Do you know a nice bar nearby, and mostly big enough?","واش كاتعراف شي بار زوين قريب, أُ خوصوصان إكون كبير?","Do you know of a nice bar nearby, especially one that is spacious?"
Only kidding... but they do allow you to bring your own entertainment if you want,أداحاك أُسافي... والاكين هوما كايخليوك تجيب باش تقصّر إلا بغيتي,They are your friends... but they are the ones making you feel like you have to cut ties if you want to.
"So we have the back room, it's big enough, starting from 7:00.","دونك عندنا لبيت اللي فلّور, راه كبير, غاتبدا من ح:00.","Don't forget we have a party at our house, it's big, it will start from 7:00."
"We'll get the edible part, and cut it into thin slices.","غادي نضبّرو علا لجوزء لي كايتكال, و نقطعوه لشاراإح غليدا.",We will focus on the part that is being discussed and address it promptly.
"Yes, I have just returned from my honeymoon in Chefchaouen","أه, يالاه رجاعت غير من شهار لعاسال ديالي ف شفشاون","Oh, I wish I could go back to my hometown in Chefchaouen."
I want to quit math teaching and dance full time,بغيت نخروج من تدريس ديال رياديات أُنبدا شطيح لواقت كولّو,I want to leave the entrepreneurship class and start chilling out with my friends.
Going from teaching of mathematics to dance is original!,باش تڭلبها من تدريس رياديات ل شتيح راه هادشي أُريڭينال!,"To teach entrepreneurship to young people, because this is something original!"
"After the elevator, I have to go to my office to print new cards.","مورا سانسور, خاسني نمشي لبيرو ديالي باش نطباع بيطاقات جديدا","No censorship, let me go to my printer to print new cards."
I have my very important meeting to attend if they can rescue us soon!,عندي جتيماع موهيم خاسني نحضر ليه إلا قدرو يعتقونا بزربا!,"I have an important meeting that I need to attend, unless they cancel it at the last minute!"
"Yes, an orange juice is always, everywhere, an excellent aperitif","أه, عاصير ليمون ديما, أُف أيّ بلاصا, فاتيح شاهييا مومتاز","Oh, a lemon storm always, wherever, making the tea exceptional."
I've met some gold-diggers in my time there,تلاقيت دوك لي تيقلّبو علا دهب فلوقت لي دوزت تمّا,I met a doctor who specializes in treating diabetes last week.
Being a little hangry is not like starving to death in Syria,تكون جيعان شوييا ماشي بحال جوع تال لموت ف سوريا,Being a little hungry is not the same as starving to death in Syria.
It allows you to understand the present and prepare the future as a student of the past.,كايخاليك تافهام لحاضير أُ تواجاد لموستاقبال كا طاليب ديال لماضي,It helps you understand the present by looking at the past.
And then it's part of the general culture of all educated people.,أُ هييا راه جوزء من تاقافا لعاما ديال ڭاع لموتاعاليمين,She is just a part of the puzzle of life's ups and downs.
the winners have decided to ask for some very high repairs in Germany,دوك اللي ربحو قارّرو إتالبو إصلاحاتات كبيرا بزاف ف ألمانيا,The winners decided to invest a lot in renovations in Germany.
And now we've lived in peace for 70 years in Europe,أُ دابا عاشنا فسالام لمودا ديال 70 عام ف أُروپا,Now we have lived in peace for 70 years in Europe.
Do I need a University Degree to get a job working to change the environment?,واش غادي ناحتاج شاهادا جاميعييا باش نلقا واديفا تغيير لبيأ?,Do we need all the witnesses to find evidence for a change of ownership?
Electronic devices contain many toxic chemicals,ل أجهيزا ل إليكترونييا فيها بزاف ديال ماواد كيمياإيا ساما,The electronic devices in it contain a lot of chemical substances.
"But you can talk to your physics teacher, if you're interested.","والاكين تقدار تهضار معا أُستادك ديال پهيسيقو, إلا كانتي مهتام","You can talk to your psychology professor, unless you're not interested."
I'm really getting into the story and I think it's going to become quite exciting soon.,أنا كاندخال فلقيسا أُ كاندان غادي توالي موتيرا بزاف قريبان,I was walking in the forest and I saw a lot of deer very close by.
there is very little likelihood of an old civilisation occurring on Mars,كاينا حتيماليا صغيرا بزاف ديال أناهو تكون حاضارا فل مرّيخ,There are many small hypothetical planets that could be present on Mars.
at least not a form of life we'd recognise,علّ أقالّ ماشي شي ناوع من لحايات لي نقدرو نعرفو,He said that it's not a type of beard that we can recognize.
"Well, I'll give you 15 more minutes with your genealogist.","واخا, غادي ناعتيك 15 دقيقا خرا معا إختيساسي ل أنساب","Sure, I will call you in 15 minutes to discuss the family tree."
Duck with orange sauce is a favourite of mine too.,لباط معا سوس ديال ليمون من أحسان لحوايج عندي تاهوا,Eating batbout with lemon juice is one of my favorite things to have for breakfast.
"I like fish and chips a lot, but I don't eat much meat.","كانبغي لحوت أُ شيپس بزاف, والاكين ماكاناكولش بزاف ديال لحام","I used to crave a lot of chips, but now I don't eat a lot of junk food."
"But now that I think about it, I think that coffee makes it even better.","والاكين دابا منين فكارت فيها, كاتجيني لقاهوا كاتردّها حسن ڭاع.","And whenever I think about it, I find it beautiful and charming."
you're going to need something hearty to soak up all that beer,غادي تاحتاج شي حاجا شاهييا باش تماص ڭاع ديك لبيرا,You will need some tea to wash down that spicy food.
we can do all of our burgers without onions if you prefer,نقادرو نديرو ليك ڭاع ل بورڭر بلا باسلا إلا بغيتي,We can make you a burger without onions if you want.
I'm gonna need a lot of water to pass all those potatoes,غادي ناحتاج بزاف ديال لما باش نداوز ڭاع هاد بطاطا,We will need a lot of salt when we fry these potatoes.
"Okay, thanks for your time, I'm sorry I bothered you","واخا, شوكران علا لوقت لي عطيتيني, سماح لييا حيت صداعتاك","Thank you for the time you gave me, excuse me because of your headache."
It's too complicated for me that's done only literature so far!,"لأمر معاقاد عاندي, راه دارت غير لأداب تال دابا سافي","I have a problem with my car, it only turns on the lights but doesn't start now."
It's been going on since we dared to tell him his course was going too fast,بدا كايوقاع منين ڭلنا ليه بيلا الدرس ديالو كايمشي بزربا,"He seems to be absent-minded, we told him about his lesson but he's wandering around aimlessly."
"For your arthritis, fortunately, you're here, right?","علا حساب إلتيهاب لمافاسيل عانداك, لحوسن لحاد, نتا هنا, كاينا?","Because of the fascination with the old artifacts you have, look around, you are here, right?"
when he tells Chouaib he needs a change of air,ملي كايڭول ل شوايب بلي راه راه بغا إبدّل لجوو,"When he talks to his friends, he always wants to change the subject."
not to live next to a retarded and pimply-faced geek who thinks only of his video games and its Manga,مانعيش حدا موختاليف مهووس ماكايفكر إلا ف ألعاب لڤيديو أُلمانڭا,"He lives alone, obsessed, only thinking about video games."
"It's okay, with everything he wins, he'll buy another one!","ماشي موشكيل, علا حساب داكشي ليكايربحو, غادي إشري واهد أخور!","No problem, on the condition that they win, I will buy and give the prize!"
"I run around all day, following orders from my boss,","نهار كاملو وانا كانجري, تابع ل أوامير ديال راإس ديالي","I spent the whole day running, following my boss's orders."
"That's true, but I like to come here even when it rains","هادشي صحيح, والاكين كانبغي نجي هنا حتا ملي كاطيح شتا","That's true, and the weather makes me want to come here even when it's raining."
And 93 is an age beyond honor and you always have a good eye,أُ 93 هوا عمار فوق شاراف أُديما كاتكون عينك مازيانا,"At 93, Ammar is still on top of his game as your eyes are still beautiful."
That's good to hear that she has kept the music up and will have a good career,مان لمازيان تسماع بلي خدات لموسيقا أُغادي تماتاع بميهنا مزيانا,It's wonderful to hear that she listened to the music and enjoyed it so much.
I know there's a lot of people working with the nursing homes,عارف بلي كاين بزاف ت الناس كايخدمو معا دور لموسينين,I know that many people work together in nursing homes.
they will need some fat on them for when they are sitting on eggs,غادي إحتاجو شوييا ديال دوهون ملي إبغيو إڭلسو علا لبيض,You will need a little bit of butter if you want to fry the eggs.
You've travelled in distant countries to see and listen to some very rare species?,سافارتي فبولدان بعيدا باش تشوف أنواع ناديرا بزاف أُتسماع ليها?,My trip to the countryside was far away to see many different types of birds and listen to them.
I've heard that Argentina is a beautiful country too with stunning landscapes,سماعت بلي أرڭنتين بلاد زوينا تاهيا أُعندها ماناضير طابيعيا خالّابا,I heard that Argentina is a beautiful country with stunning natural landscapes.
I've got two nice wine glasses in my bedside cabinet,عندي جوج كيسان ديال شراب زوينين فلخيزانا حدا ناموسيا ديالي,"I have two beautiful cups of tea in our kitchen, do you want one too?"
"Well, no not really, but it's like she is watching me","المم, لا ماشي ڭاع هاكّاك, والاكين كايبان بحال ألا حاضياني","No, it's not like that at all, the others seem to be mocking me."
Not everywhere but yesterday I was in a coffee shop and I saw her at the door,ماشي فڭاع لبلايص والاكين لبارح كنت فلقاهوا أُشفتها حدا لباب,"Not only did I see him yesterday, but I also met him at the door."
What did you have to do with your mother when you were a child?,أش كان عليك دير معا لواليدا ديالك ملي كانتي صغير?,What did you used to do with your parents when you were little?
That's what I meant about not being sure anyone was there,هادشي ليقصادت ب أنّاني مامتأكادش واش كان شي حاد تما,"This is what she saved for herself, she couldn't tell if it was something serious or not."
"We only have local beer, wine comes from Bordeaux","عندنا غير لبيرا ديال هنا, أُ نابيد كايجي من بوردوش","We only have local beer here, the imported ones come from Bordeaux."
is it differentiation or integration you're needing help with the principle of?,واش تافادول أُلا تاكامول لي ماحتاج لموسعدا فل مابداء ديالو?,Do they provide assistance to those who don't have a place to stay in their own country?
But we need more people to play proper frisbee,والاكين غادي يخسنا بزاف ديال بنادام باش نلعبو فريسبي مزيان,"Otherwise, we will lose a lot of weight by playing frisbee well."
Otherwise it's just like throwing a plate back and forth,ولا غادي إكون هير بحال ألا طاباق تايترما سير واجي,He might end up being lost like a needle in a haystack.
In a nice glass with a straw if you have one!,ف كاس زوين معا شي پايلّ إلا عندك شي واحدا!,"A good glass goes well with a meal, except if you have only one!"
A very nice mango soup if you're still hungry after your meal.,شوربا ديال مانڭو زوينا بزاف إلا كنا باقي فيك جوع,"Mango soup is very delicious, unless you're still hungry."
You need to look after yourself and eat first before drinking,نتا محتاج أنّاك ديها فراسك أُ تاكول أوالان قبال ماتشراب,You need to take care of yourself and eat before drinking.
I have a few friends who play folk type instruments like the violin,عندي شي سحابي كايعازفو علا ألات موسيقييا شاعبييا بحال لكامانجا,I have some clouds playing musical instruments like the violin.
The first one to come with a bagpipe will be sent directly back to Scotland,أوال واحد كايجي معا لميزمار غادي نسيفتوه موباشارا ل سكوتلاندا,"The first one who comes with a bagpipe, we will send him directly to Scotland."
I demand the right to choose the music that I love at my birthday,كانطالاب بلحاق ف أنّاني ناختار لموسيقا ليكانبغي ف عيد ميلادي,"I was looking for a gift for myself, so I chose the music I like for my birthday."
"They say that flying is the safest form of transport, you know!","كايڭولو طاياران هووا أكتار واسإل ناقل لي أمينا, كيف كاتعارفو","They communicate a lot with each other, ask the trustworthy carrier, how do they know each other"
"But you know, being a little stressed out on planes is not a rational thing","والاكين كيف كاتعراف, تكون ماتواتار ف طيارات ماشي حاجا عاقلانييا","And the way they know, it's not just random flying, it's intelligent behavior."
"But at the same time, being away from the earth, without gravity, it's different","والاكين فنافس لواقت, تبعّد علا لأرض, بلا جاديبييا, لأمر مختالف","And when it comes to competition, it moves away from the ground, without gravity, to a different realm."
