eng,darija_ar,transl
I don't encourage you,ماكانشجّعكش,He didn't support you
don't help me,ماتعاونّيش,He doesn't help me
I'll punish you,غانعاقبك,I will punish you
don't punish me,ماتعاقبنيش,Don't punish me
you gained weight,غلاضيتي,My love
you lost weight,دعافيتي,My pleasure
you scared me,خلعتيني,You hurt me
you made me cry,بكّيتيني,You made me cry.
I try,كانحاول,I will try
I will add,غانزيد,I will continue
I'll take pictures,غانتّصوّر,They will imagine
I tried it,جرّبتو,I tried it
I'm not used to,مامولّفش,I don't understand
I sanitize,كانعقّم,I am disinfecting
I will take a shower,غاندوّش,Sandwich
I broke it,هرّستو,He left
it's oily,مزيّيت,Beautiful
I prefer,كانفدّل,He explained
because of you,بسبابك,Because of you
I will not show you,ماغانورّيكش,He won't deceive you
I will upload it,غانتيليشارجيه,He charged me
I don't want,مابغيتش,I don't want
I don't cook,ماكانطيّبش,I didn't like it
I didn't find it,مالقيتوش,I didn't find it.
Guess,قلّع,Leave
I don't know,ماعلاباليش,It doesn't matter
clap your hands,سفّق,Understand
you disturbed me,برزطّيني,Help me
don't disturb me,ماتبرزطنيش,Don't annoy me
I will immigrate,غانهاجر,He will emigrate
he cheated on me,خانّي,Betrayed
he cheats on me,كايخونّي,He is deceiving me
I didn't see you,ماشفتكش,I didn't see you
Like what?,بحالاش?,How are you?
Really?,بصّاح?,Seriously?
Not bad,مابيهش,He doesn't want to
He is crying,كايبكي,Crying
He is smililng,كايبتاسم,He is smiling
He is laughing,كايدحك,He's joking
He does the laundry,كايصبّن,He is lying
He takes a shower,كايدوّش,Nothing
He is disturbing me,كايبرزطني,He annoys me
It doesn't matter,ماكايهمّش,They don't have
See you,نتشاوفو,See you later
Don't worry !,ماتخافش,Don't be afraid
He doesn't want to,مابغاش,I don't want
Don't move !,ماتحرّكش,Don't move
Come on!,يالّاه!,Let's go!
He does not mean it,ماقصدش,I didn't mean to
He is busy,مشغول,Busy
I love you,كانبغيك,He loves you
Slow down!,بشوييّا!,In a little while!
I agree,متافق,Agreed
He doesn't agree,مامتافقش,I don't agree
Shut up,سكوت,Silence
I don't like him,ماكايعجبنيش,I don't like it
Wake up!,فيق!,Wake up!
Ask me,سوّلني,Advise me
Get up,نود,We want
He gives up,ستاسلم,You will surrender
Stand up!,وقف,Stop
sit down!,ڭلس!,Okay!
Don't cry,ماتبكيش,Don't cry
Don't interupt me,ماتقاطعنيش,Don't interrupt me
On purpose,بلعاني,He cheated me
Enough is enough,عيّقتي,My obstacle
Get lost,غبر,Dust
I zoned out,سهيت,I overslept
I am shaking,كانقفقف,I'm confused
I am shaking,كانترعّد,She was scared
Come again,عاود,Repeat
I am in a pickle,قفّرتها,I buried it
You are frozen,تبلوكيتي,Your block
I don't have it,ماعنديش,I don't have
I don't care,ماكايهمنيش,I don't care
I didn't hear,ماسمعتش,I didn't hear
Buttring up,تبلحيس,Flattery
Exacltly,النيشان,The flag
Swallow iit,سرطو,Hurry
Don't chew it,ماتمدغوش,Don't worry
I won't bite,ماكانعضش,I didn't bite
We are even,تعادلنا,We tied.
You bet,تابعان,They followed
They are dating,مصاحبين,Companions
You don't say!,ماتڭولهاش,Don't mention it
Hang on!,سبر,Investigation
Chill out!,برّد,Cold
Don't sweat it!,ماتخمّمش,Don't guess
Don't put all your eggs in one bascket,ماتغامرش,Don't take risks
Smile!,دحك!,Wow!
Rubbish!,تخربيق,Nonsense
I can't remember,ماعقلتش,I didn't understand
Usually,عاداتان,Two habits
In general,عومومان,Of course
Don't ask me,ماتسوّلنيش,Don't beg me
Hear,سمع,Listen
It happens,كاتوقع,She is expecting
like him,بحالو,As usual
see?,شفتي?,Did you see?
Don't do it again,ماتعاودهاش,Don't repeat it
How comes?,كيطرا?,What's up?
Teach me,علّمني,Teach me
Teach me,قرّيني,Accompany me
You deseve it!,كاتستاهل,She deserves it.
save me,عتقني,Trust me
with,معا,Together
with,ما,What
with me,معايا,With me
with me,مايا,Water
with her,معاها,With her
with them,معاهوم,With them
with us,معانا,With us
with us,مانا,Me
with him,معاه,With him
with him,ماه,Water
I have,عندي,I have
I have,عاندي,I have
I have,أندي,I have
I have,اندي,I have
he has,عندو,He has
he has,عاندو,Defied
he has,اندو,Here.
she has,عندها,She has
she has,عاندها,He ignored her
they have,عندهوم,They have
they have,أندهوم,They are lost
they have,اندهوم,Confused
they have,عاندهوم,They ignored him
we have,عندنا,We have
we have,اندنا,Our home
we have,عاندنا,We resisted
in me,فيا,Come on
in me,فيّا,Let's go
in him,فيه,There is
in her,فيها,There is
in them,فيهوم,Understood
in us,فينا,In us
my turn,نوبتي,My turn
your turn,نوبتك,Your turn
our turn,نوبتنا,Our turn
your turn,نوبتكوم,Your turn
their turn,نوبتهوم,Their turn
beside me,حدايا,Necklaces
beside me,هدايا,Gifts
beside you,حداك,Enough
beside you,هداك,That one
beside him,حداه,Enough
beside him,هداه,Guide him
beside her,حداها,Enough
beside her,هداها,Guide her
beside us,حدانا,Our limit
beside us,هدانا,Guide us
beside them,حداهوم,Understand
beside them,هداهوم,This is them
like this,هاكّا,Here.
like this,هوكّا,Like this
alright,صافي,Clear
not sure,موحال,Impossible
not sure,موهال,Maybe
in fact,راه,He is
Hi,أفين,Where
Hi,أفن,Clear
enough,باراكا,Blessings
wait,بلّاتي,My fault
wait,بلاتي,My country
wait,بالّاتي,Tomorrow
people,عيبادلاه,It's shameful
people,إبادلاه,Exchange
thanks,لايحفضك,Bless you
thanks,لايحافضك,He won't protect you
thanks,لايحافضاك,Don't worry
please,لايخلّيك,He doesn't leave you
pay attention,ردلبال,Revenge
absolutely,ڭاع,Enough
moroccan dialect,داريجا,Moroccan dialect
moroccan dialect,الداريجا,Moroccan Darija
again,عاوتّاني,Help me
again,عاودتاني,You surprised me
again,اوتّاني,Understood
again,عاوتاني,Help me
in,ف,Yes
if,إلا,Except
Mr,سيدي,Mister
Mme,لالّا,No
Mr,السي,The market
Mr,مولاي,My Lord
no,اللا,No
you have,عندك,You have
you have,انداك,There
she has,اندها,Call her
you have,عندكوم,You all
you have,اندكوم,Understand
available,موجود,Present
available,كاين,There is
will,غا+,Come on
non,غاير,Different
even,حتّا,Even
even,هتّا,Now
only,فاقاط,Understood
only,غير,Different
only,غر,Strange
could,إمكن,Maybe
could,يمكن,Maybe
better,حسن,Good
better,حسّن,Beautiful
better,حسان,Handsome
better,هسن,Beautiful
some,شي,Thing
lady,سيّدا,Master
lady,سيدا,Master
whether,سوا,Together
i am sorry,سموحات,Apologies
i am sorry,السموحات,Apologies
thank you,شوكران,Thank you
Mr.,لهاجّ,Confused
Mr.,لحاجّ,Wow
Mrs.,لهاجّا,It's okay
Mrs.,لحاجّا,Something important
Mr.,معلّم,Teacher
Mr.,معالّام,Tomorrow
Mr.,شريف,Honest
Mr.,الشريف,Noble
Mrs.,شريفا,Honest
Mrs.,الشريفا,The honorable
Mr.,نعاماسيدي,My friend
Mrs.,نعامالالّا,Of course not
cheers,بصحّا,Cheers
cheers,بصاحّا,Seriously
cheers,بصحا,In the morning
hurry,سربي,Run
hurry,ساربي,Run away
stop,حبس,Prison
here it is,هاهوا,Here it is
here it is,هاهووا,Here it is
here they are,هاهوما,Here they are
just,بحرا,Sea
just,باحرا,Certainly
let us go,مشينا,We went
impressive,ياسالام,Wow
outside,برّا,Outside
ground floor,السفلي,The lower
give me,عطيني,Give me
sure,أكيد,Sure
busy,مامساليش,It's none of your business
hello,أهلان,Hello
Hello,سالاموعالايكوم,Peace be upon you
Hello,سالاموعلايكوم,Hello
welcome,مرحبا,Hello
welcome,مارحبا,Welcome
welcome,مرهبا,Scary
fine,بيخير,Inshallah
goodbye,بسلاما,Safely
please,أفاك,Lie
please,إافاك,Lie
so,إدان,Justice
by the way,بلموناسابا,In the afternoon
either way,بحالبحال,As usual
make sure,تيقّن,Make sure
take care,طهلّا,Come on
take care,طهلا,Delicious
take care,طهالّا,Delicious
really!,بسّح!,Clean!
really!,بصّاح!,Look!
really!,بصّح!,Exactly!
at least,علاقالّ,Of course
at least,علّاقلّ,Of course
really,بسّح,Clean
really,بسّاه,Enough
really,واه,Wow
really,وايلي,Oh my!
husband,مولدار,Neighbor
wife,مولاتدار,Neighborhood
good morning,صباحلخير,Good morning
good evening,مسالخير,Good evening
thank god,هامدولاه,Thank God
thank god,هامدوليلاه,Thank you
thank god,لهامدولاه,Praise be to God
nice to meet you,متشرّفين,Pleased
nice to meet you,متشارّفين,Congratulations
you are welcome,لعافو,You're welcome
you are welcome,لعافوو,You're welcome
good luck,لايسّر,Difficulty
congratulations,مابروك,Congratulations
your good health,بصّحا,Exactly
I wish the same for you,عقباليك,Hopefully you
I wish the same for you,عوقباليك,I hope the same for you
remind me,فكّرني,Remind me
remind me,فاكّرني,Remember me
please come in,تفاضّال,Please
where are you,فينك,Where are you?
cool,ماكايتصنّعش,It's not manufactured.
hey,أجي,Come
possessor of,مول,Money
the,ل,No
the,إل,Yes
the,أل,No
a,واحد,One
a,واهد,Wow
any,أيّ,Which
another,أخور,Brother
turning a blind eye,طمّر,Bury
turning a blind eye,ميّك,Watermelon
unashamed,ماتايمرڭش,He doesn't care
randomly,علّاه,On top
quickly,بلخفّ,Softly
he is lying,طالقها,Divorce her
second,تانيا,Again
second,تهانيا,Congratulations
minute,دقيقا,Exactly
minute,داقيقا,Exactly
hour,ساعا,Watch
day,ياوم,Mother
day,يوم,Day
day,نهار,Day
yesterday,لبارح,Yesterday
yesterday,لباره,Tomorrow
now,دابا,Now
now,دروك,Understand
today,ليوم,Today
today,ليوما,Someday
tomorrow,غدّا,Tomorrow
tomorrow,غادّا,Tomorrow
the day before yesterday,ولّبارح,Yesterday
the day before yesterday,والّبارح,Yesterday
week,سيمانا,Our sky
week,سمانا,Our sky
month,شهر,Month
month,شهار,Month
year,عام,Year
century,قرن,Horn
century,قارن,Compare
monday,تنين,Dragon
monday,التنين,The dragon
tuesday,تلات,Three
tuesday,التلات,The three
wednesday,لاربع,Wednesday
wednesday,لارباع,Quarter
thursday,لخميس,Thursday
thursday,لخميسّ,Thursday
thursday,لاخميس,No problem
friday,جمعا,Together
friday,جامعا,Together
friday,الجمعا,Together
saturday,سبت,Saturday
saturday,السبت,Saturday
saturday,سابت,She left
sunday,لحد,Enough
sunday,لحادّ,Calm
sunday,لحدّ,Enough
weekend,ويكاند,Weekend
weekend,لويكاند,If he/she could
weekend,ويكند,Weekend
weekend,لويكند,Tomorrow
january,يانايير,January
january,ياناير,January
february,فيبراير,February
march,مارس,March
april,أبريل,April
april,أڤريل,April
may,ماي,Water
june,يونيو,June
july,يوليوز,July
august,غوشت,Hug
september,شوتانبير,Shoelace
october,أُكتوبر,October
november,نووانبير,Pomegranate
december,دوجانبير,Don't worry
time,وقت,Time
time,واقت,Time
present,حاضير,Ready
present,حاضر,Understood
future,موستقبال,You're welcome
future,موستاقبال,Future
past,ماضي,Past
quarter to,اللاروب,The countryside
five past,أُقسم,I swear
ten past,أُقسماين,I swear
quarter past,أُربع,Four
quarter past,أُرباع,Friends
half past,أُنسّ,Happiness
half past,أُناسّ,People
thirty five past,أُسبعقسام,I don't understand
ten to,قلّقسماين,I swear
five to,قلّقسم,I swear
since,من,Who
night,ليل,Night
night,الليل,The night
morning,صباح,Morning
morning,صباه,Morning
evening,عشيا,Evening
evening,اشيا,Things
midday,وستنهار,And it will collapse
period,فترا,Understand
period,فاترا,Late
clock,ماڭانا,Our place
occasion,موناسابا,Congratulations
half an hour,نسّاعا,Let's help
quarter of an hour,روبوعساعا,Tomorrow
twenty minutes,تولوتساعا,You're welcome
inconvenience,تعنفيج,Surprise
inconvenience,تعانفيج,Sweetheart
bother,تبرزيط,Embarrassing
bother,تبارزيط,Challenge
bother,التبرزيط,Exaggeration
thing,تويشيا,Let's go
thing,لعيبا,Shameful
thing,لعايبا,It's okay
friend,لعامالا,Nevermind
flattery,تبالحيس,Don't worry
flattery,تبالحيسّ,You're welcome
mockery,طنز,Joke
mockery,طانز,Dance
angry,زعفان,Upset
angry,زاعفان,Confused
angry,كاعي,Everyone
hunger,لهيمري,He will pass
tea kettle,مقراش,No way
tea kettle,مقراج,Wallet
tea kettle,موقراش,No problem
tea kettle,موقراج,Respectful
black,عزّي,My condolences
black,عازّي,Strong
like this,بحالماهوكدايا,Just like that
like this,كيفمابحالماهوكدايا,How are you doing?
fat,طبّوزي,Crazy
fat,طبوزي,Sit down
fat,طابوزي,Hat
nonsense,تخاربيق,Misunderstanding
