eng,darija_ar,transl
"After the second world war, the winners understood because of what it was that we didn't have to make the same mistake again.","مورا لحارب لعالامييا تانييا, عرفو لفاإزين بيلا ماخاسناش نعاودو نافس لغالات مرا خرا","Instead of fighting each other, let's focus on improving ourselves so we don't have to compete for worthless things again."
"by recycling, being mindful of the ocean and finding new sources of energy","عان طاريق إعادا تادوير, أُ إدراك لموحيطاط أُ نلقاو ماصادير جديدا ديال طاقا","Through recycling, we can contribute to preserving the environment and finding new energy sources."
I would like to study more about the planet and how we can change our behaviour for the better,بغيت ناقرا كتار علا لكاوكاب أُ كيفاش نقادرو نبادلو سولوك ديالنا ل أفضال,I want to read more about cognitive psychology to learn how we can change our behaviors for the better.
I think we could just prepare it and serve with a little seaweed as it is a starter,كانضن يمكان لينا نصاوبوه أُ نقادموه معا شوييا ديال أعشاب لباحرييا كا بيدايا,I think we can solve it if we approach it together with a little bit of herbal knowledge.
"Loubna spent ages showing me how to switch it on, charge it up, how to send emails",لوبنا دوزات زبّالا تلوقت كاتورّيني كيفاش نشعلو أُ نشارجيه أُ نصيفت لس إمايلس,"After searching for hours, I finally figured out how to charge my phone and connect it to my email."
Why do I get the impression this is the first time you've mentioned anything going wrong between us?,علاش كانحسّ بلّي هادي أوال مرا لي كاتڭولي فيها شي حاجة واقعا بيناتنا?,Why do I feel like this is the first time you're telling me something really between us?
how about you get off your intellectual high-horse and get back to reality for a bit,أشبان ليك أناكا تاتخالا علا لعاود ديالك لفيكري أُتارجاع ل حاقيقا واهد شوييا,Sometimes you need to reflect on your past in order to move forward and grow a little.
"There's one I know with lots of tattoos, a patch on his eye, and a parrot on his shoulder","كاين واهد كانعارفو فيه بزاف ديال لواشوم, زيف علا عينيه, أُباباغء علا كاتفو","There is someone who is very knowledgeable about tattoos, he has them all over his body, even on his hands."
"Well, I'm gonna take a look at the decorations and call you back before the party",واخا أنا غادي نضرب طليلا علا دكور أُغادي نعاواد نتاسل بيك قبال لحفلا,"If I go to the market to buy groceries, I will meet you before the party."
Can I have a sirloin steak with french fries and a side salad?,واش إمكان ليا نخاد شاريحا ديال لحم معا بتاتا ماقليا أُ شلاضا فجانب?,Is it possible for me to buy a piece of meat without it being fried on the side?
"But when it comes to birdsong, I love the cheeky sound of the blackbird","والاكين ملي كايتعالاق لأمار بأغنيا ديال لعاسافير, أنا كانبغي صاوت ديال شاحرور سافيق","When it comes to matters of love, I prefer the melody of a nightingale."
or we can also invite the nurse that I ran into when I came in,"أُ إمكن لينا التا نعاردو علا لفرمليا لي تساتحت معاها ملي كنت جاي""",Maybe we can go back to the restaurant we had a good time at when you were here.
"So a long island for ma'am, and I'm going to look for Sasha and Daniel, don't move!","إوا جازيرا تويلا ل سيّدا, أُ غادي نقلّب علا صاسها أُ ضانيل, ماتحاركوش","If the situation gets tough, I will switch to plan B, so don't worry."
"Ok, I'll have the fish and chips for starter and I'll get the burger later!","واخا, غادي ناخود لحوت أُ شيپس فلوول أُ غادي ناخود لبورڭر من باعد","And then, we will have fish and chips first, and then we will have a burger afterwards."
when I have a party for my birthday you may enjoy some different type of music,"منين تكون عاندي حافلا ف عيد ميلادي, تقدار تاستامتاع بنوع ماختالاف من لموسيقا","On my birthday, when you have a party, you can enjoy a different type of music."
Do you have an idea of how long it took us to reach this point in the forest?,واش عاندك شي فيكرا شحال تلواقت خدينا باش نوصلو لهاد لبلاسا ف لغابا?,Do you have any ideas on how many steps we need to take to reach this place in the forest?
I wonder if they ever unionised against the dominant farmer upper class,كانتساأل إلا كانو التاحدو شي نهار داد تاباقا لعولييا تلموزاريعين لي واخدا كولشي,"I would ask if they had the homework on Sunday, but they said they had already done everything."
let's fight the good fight and defend the rights of powerless people everywhere,خالونا نحاربو لحرب لمزيانا أُندافعو علا حوقوق ديال ناس لي ماڭادّينش فڭاع لبلايس,Let's fight a good fight and defend the rights of people who are not able to defend themselves.
"And if we stay stuck here too long, we can still try blackberries","أُ إلا بقينا واحلين هنا بزاف ديال لوقت, إمكان لينا نجاربو توت لكحال","If we stay here for a long time, we might as well try to adapt."
"but I still dont like flying, although when I see their smiling faces it is worth my stress","واكين مازال ماكانحمالش تاياران,واخا ملي كانشوف وجوه ديالهوم ضاحكين فلءمار كايستاحاق داك لعيا","Even though he hasn't started studying yet, but when he sees his friends' happy faces at the café, he feels like he deserves a break."
Can you get a GPS signal on your phone to find out where we are?,واش تقدار تلقا إشارا ديال ڭپص علا تيفون ديالك باش نعرفو فين حنا,Can you find the signal of the GPS on your phone so we know where we are
Someone said I was better than usual but I think they were just poking fun at me,ڭالييا شي حاد بيلا كنت حسان من قبال والاكين كانضن كانو كايداحكو علييا,They came at me aggressively as if they were mocking me.
"Hi, this is my first time flying and I have to admit that I'm a bit nervous","أهلان, هادي لمرّا لاولا ليكانسافار فيها بطايارا أُ خاسني نعتارف بيلا ماتواتار شوييا","Hello, this time was the first time I flew on a plane, it was a bit scary but I admit it was exciting."
"About the meat and fish, I'm also going to take a few things for vegetarians","داكشي ليكايتعالاق بلوحوم أُ لحوت, غادي ناخود شوييا ديال لحوايج خرين ل ناباتييين","That thing related to whales or dolphins, we will take some other things for the party"
"Sometimes we laugh at the grandmothers who drink chamomile, but I'll tell you one thing, I like it!","بعد لمرات كانداحكو علا لجدّات ليكايشربو لبابونج, والاكين غادي نڭوليك واحاد لحاجا, كايعجابني","Sometimes they talk about the grandmothers who drink chamomile tea, otherwise I will tell you something, I like it."
"We will cover all the material up to next Tuesday, so start studying soon!","غادي نغاطيو ڭاع لماواد تال نهار تلات جاي, داكشي علاش بدا لقارايا باكري","We will meet at the cafe when you come next Tuesday, that's why I want to start reading early."
if you just trusted all of us to do our jobs we would be so much more effective,إلا كنتي كاتيق بينا كاملين أنّانا نديرو لخدما ديالنا غادي نكونو حسان عاماليان,"If you are with us completely in our work, we will be successful employees."
"don't forget, I know everything that this company has been doing for the past 10 years","ماتنساوش, راني عارف ڭاع داكشي ليكانت كاديرو هاد شاريكا هاد عشر سنين ليدازو","Don't forget, I know that they have been doing this business for ten years now."
do you enjoy socializing with a small group of friends or a large crowd?,كايعجبك تخدم معا فرقا سخيرا ولا شي ساحبك ولا بزّاف ديال نعاسّ ?,Do you prefer working with a good team or being alone or too sleepy?
"i've started reading a new book, and it's already a rollercoaster of emotions","بديت لقرايا ديال واحد لقيسّا جديدا, وا ناري شحال من إحسّاسّ كايخليك تعيش","Starting a new book is like starting a new journey, and the fire of emotions it ignites keeps you alive."
i can't decide if i should get a dog or just keep collecting cute dog videos,ماعرفتش واش نشري شي كلب ولا نبقا خير نجمع ڤيدووات ديال كلاب سخيورين,I don't know whether to buy a dog or to be better off collecting videos of funny dogs.
can we talk about how different our parents' lives were at our age?,يمكن لينا ندويو علا شحال حايات واليدينا كانت مبدلا فاش كانو قدنا ?,Maybe we can shed light on how things were different when they were with us.
remember when we thought getting a driver's license was the ultimate freedom?,عقلتي فاش كان كيسحاب لينا إلا جبنا ل پرميس سافي أنعيشو لحوريا ?,Did you think he was going to help us unless we brought the homework?
is there a place you like going to when feeling uneasy ?,واش عندك شي بلاسّا كاتمشي ليها فاش كاتحسّ براسّك ماشي هوا هاداك ?,"Do you have a place you go to when you feel overwhelmed, not just any place?"
have you ever wondered if our parents have a favorite between us?,عمرك ختر ليك فبالك إلا شي واحد فينا عزيز كتر عند واليدينا ?,Have you ever thought of anything other than yourself that is more precious to us than our own hands?
could you let me know if there's a promotion on cleaning supplies this week?,ت قدر تشوف لييا واش كاين شي سولد فلپرودوييات تنديف هاد سيمانا ?,Can you check if there is a sale on electronics this week for me?
"let's have a cozy night in, just the two of us, with our favorite comfort food",يالّاه ندوزو شي ليلا ناديا خير أنا وياك معا لماكلا لي كانموتو عليها,"Let's go out one night, it's better for both of us to go eat what we crave."
what's your opinion on taking a class together to learn a new skill?,أش بان ليك ناخدو شي حيسّاسّ مجموعين باش نتعلمو شي حاجا جديدا ?,What do you think if we take a collective decision to learn something new?
"what's your opinion on starting a hobby together, like drawing or painting?",أش بان ليك نبداو نديرو شي هيوايا جديدا بحال راسم ولا سباغا ?,What do you think if we start doing a new activity like hiking or fishing?
can you talk about the strategies your team employed to exploit the opponent's weaknesses?,تقدر تشرح لينا لخوتا لي درتوها باش تستاخلو نيقات دعف ديال لخاسم ?,Can you explain to us the steps you took to solve the problem?
can you discuss the impact of crowd support and how it affects your performance?,أش عندك ماتڭول علا لموسنادا ديال لجمهور و كيفاش كاتعوانكوم فلأداء ديالكوم ?,What do you have to say about the support of the audience and how does it affect your performance?
how do you handle the pressure of representing your club and its history on the field?,كيفاش كاتعامل معا لپرسّينڭ ديال تمتيل ديال فرقا كبيرا عندها تاريخ كبير ?,How do you deal with a person who has a significant age difference and a different background?
"the opponent's goalkeeper made some incredible saves, but we persevered",لحاريسّ ديال لخسّم حبسّ شي كواري وا بزّاف والاكين درنا دكشي لي علينا,"We bought a lot of vegetables and fruits from the market, now we need to prepare what we have."
absolutely it's like a reminder to slow down and appreciate the nature around us,داروري بحالا بخينا نتفكرو كيفاش نتكالماو و نبقاو نشوفو فتابيعا لي دايرا بينا,"Of course, we need to think about how to communicate and see the solutions to the issues between us."
