eng,darija_ar,transl
This is the third time the lift has broken in the last two weeks.,هادي لمرّا التالتا اللي كايخسر فيها السانسور هاد جوج سيمانات اللخرين,"This is the third time he's losing to censorship, those guys are really stubborn."
I hear you can even get to see some beautiful birds if you're lucky,سمعت أنّاك تقدر تشوف شي طويّرات غزالين ألا كان عندك الزهر,I heard that you can see some gazelle birds if you have the flowers.
"It should allow us to join the river, and the river runs towards the village","غايخسّ تخلّينا نوسلو لواد, أُ راه لواد دايز من ل ڤيلاج","He wants us to get lost, but we know the way around the village."
"She calls me by my brother's name, and I have to shout and keep repeating myself","كاتعيّط عليا ب سميت خويا, أُ خسّني نغووّت أُنبدا نعاود لهدرا","He keeps calling me by my brother's name, it annoys me and makes me want to stop talking to him."
Maybe you should see a diet doctor to help you organize your food,إمكن خسّك تشوف شي طبيب ديال الريجيم باش إعاونك تنضّم ماكلتك,Maybe you should see a diet doctor to help you organize your meals.
"Otherwise, next time I'll draw two pages, like Omar, who got 15.","أُلّا لمرّا الجايا غانكتب جوج صفحات, بحال عومار اللي جاب 15.","Next time, I will write a couple of pages, like Omar who wrote 15."
"Well, we keep watching TV, even if we know we're spending too much time there","أودي, كانبقاو نتفرّجو ف تلفازا واخا كانعرفو أنّانا كانضيّعو بزّاف تلوقت","Sure, we used to watch TV together, but they knew we were wasting a lot of time."
"Besides, you're still the winner, 'cause you're cheating with the points!","أُ زايدون, راك باقي نتا هوا الرابح, حيتاش كاتغوش ف نوقاط!","Zaydoun, you're still the winner, because you keep scoring points!"
"Fouad, how many more minutes before the desserts for table four will be ready?","فواد, شحال من دقيقا باقيا قبل مايوجد الديسير ديال طبلا ربعا?","Fouad, how much flour is left before making a quarter of the dessert of the drum?"
That's the second mistake you've made today and you were late for work.,هادا لغالاط التاني لي درتي ليوما أُ راه تعطّلتي علا لخدما.,This is the second excuse you've made today because you didn't do the work.
"I had a meeting with Soukaina at 2:00, and I hate being late!","كان عندي جتيماع معا صوكاينا ف ء:00, أُ ماكانحملش نكون معطّل!","I had a meeting with my colleagues at 9:00, I couldn't afford to be late!"
"Yes, I know I've been renewing this contract for a long time.","أيه, عرفت شحال من عام وانا كانجدّد ف هاد ل كونترا","Yeah, I've been renewing this contract for years now."
I don't even think I'll have any questions 'cause I understand so little.,موحال حتا واش أيكون عندي شي سوأل حيت كانفهم غير شويا,It's impossible for me to have any questions because I only understand a little.
"And, seriously, do you ever really use anything you learnt in class?","أُ, بلمعقول, واش عمرك بسّاح خدّمتي شي حاجا قريتيها فل قيسم?","Yes, it's possible. Have you ever found something you read in the textbook useful?"
My teacher keeps telling me that I sound like I'm translating word by word.,لوستاد ديالي ديما كايڭوليا أنّاني كانهدر بحالا كانترجم كلما ب كلما,My teacher always tells me to speak as if I were translating word for word.
"I use an alias, as there are a lot of weird people out there.","كانخدم ب إسم موستاعار, حيت كاين بزّاف ديال بنادم فشكل هنا",He works under a pseudonym because there are many people here.
"Hello Sandra, I have something to ask you for the next class","صالام ساندرا, بيت نسوولك علا شي حاجا علا قبل لحيصّا الجايّا.","Hello Sandra, I wanted to ask you about something before the next meeting."
"But I can revise outside, there is not a lot of point being stuck in here","والاكين راه يمكن ليا نراجع برّا, ماكاينش لاش نبقا حاصلا هنا.","Otherwise, I might consider looking elsewhere, there's no reason for me to stay here."
It would be funny though and it would get other students to pay attention,غادي يكون هادشي كوميك أُ غادي يجيب لنتيباه ديال تلامد لخرين.,This is going to be a comedy or he will bring the audience to tears of laughter.
I don't know why some old people have to grumble and moan so much,ماعرفتش علاش شي ناسّ شارفين ديما خاسّهوم ينڭرو أُ يتشكّاو بزّاف,"I don't know why some people are always on the verge of losing, they keep complaining a lot."
"I hope in this case you go out, even alone, take walks.","إوا ف هاد لحالا كانتمنّا أنّاك تخروج, واخا غي بوحدك, تمشّا.","Now in this situation, we wish you would leave, and if you're alone, walk away."
Were you passing by or have you made a special trip to see me?,واش كنتي غير دايز من هنا ولا جيتي خوصوصان باش تشوفني?,Are you just passing by here or did you come specifically to see me?
Not bad for someone eighty five years old.,مزيانا ب نيسبا ل شي واحد فعمرو خمسا أُ تمانين عام.,She looks good for someone who is 85 years old.
"I remember him, and it's true that he was always looking at you in a very inappropriate way.","عقلت عليه, أُ بصّاح كان ديما كايدير فيك شي شوفات فشكل.","I thought about it, and honestly, he always looks at you in a strange way."
"He is so rich, I always thought I would get something out of it when he passed away.","هووا مرفّح بجّهد, ديما كنت كانڭول أنشد شي حاجا فاش أيموت.","He was struggling hard, always thinking that he should achieve something before he dies."
"I don't feel that sorry for Anya, he will leave her lots of money I imagine","ماكاتبقاش فيا هاد أنيا, غادي يخلي ليها بزّاف ديال لفلوسّ تخييل","He doesn't care about me at all, he's going to spend a lot of money on her, imagine that."
But you also like a few glasses of good French wine for drinks.,والاكين عزيز عليك شي كوييسات ديال ل ڤين ديال فرانسا تشربهوم.,"And if you really care about me, get me some good French wines to drink."
"I need to turn him against Anya, and show him what a money-grabber she is","خاصني نقلبو علا هاد أنيا, أُ نورّيه أنّاها باغيا غي فلوسّو","Let's focus on this issue, I need to show him that he wants his money."
"Yeah, but they're so comfortable, and when I left the house the sun way shining!","بصّاح, والاكين راه موريحين, أُ فاش خرجت من الدار كانت شمش!","Look, the neighbors are annoying, whenever I leave the house, they gossip!"
Will you order it while I'm in the shower... I'll have my usual.,غادي تكومّانديها فاش نكون كاندووش... أنا بغيت داكشي لي موالفا كانّاخد.,I'll have it when I'm done with the sandwich... I want what I ordered.
No other special recipes. Only coffee English style.,ماكاين تا وصفا خاصّا خرا. غير لقهوا ب ستيل ديال نڭليز.,There is no special recipe here. Just coffee with a touch of English style.
Would you like to sit at a table and i will bring your orange juice over to you?,تبغي تڭولسّ ف شي طبلا أُ نجيب ليك لعاصير ديال ليمون?,Do you want me to mix something in a bowl or shall I bring you a glass of lemon juice?
"There's plenty of activities, and the staff is very nice.","كاينين بزّاف ديال ل أنسهيطا, أُ الناسّ لي خدّامين هنا درييفين.","There are many instances of incompetence, and the people working here are clueless."
"Oh yes, I met Amina on my way in, she did seem very nice","أييه, تلاقيت معا أمينا فاش كنت جاي, كاتبان اللاه يعمّرها دار","Yeah, I met Amin when I was coming, he said ""May God bless this house."""
I had thought it would all be bowls of watery soup and dry crackers!,كان كايحساب ليا واش غادي يعطيونا غير صوبّا أُ لخوبز قاسح!,He was calculating whether they would only give us stale bread!
Plus I thought you had secretly always loved me...,أُ من فوڭ هادشي كان كايحساب ليا واش كاتبغيني ف السير...,He was thinking about whether you love me in secret...
"You have always been there, through my 5 previous failed marriages","راه كنتي ديما حاضرا, ف 5 ديال تجويجات ديالي اللي ماصدقوش","You were always there, for the 5 marriages of mine that didn't work out."
And that our time together would come when we were still young enough to enjoy it,أُ غادي يجي وقتنا فاش كنّا مازال سغار باش نتبرعو بيه,He will come at a time when we are still young to donate with it.
"He's young, but that doesn't excuse his selfishness.","مازال شاب, والاكين هادشي ماكايشفعش ليه علا ديك ل أنانيا ديالو.","He's still young, and what's happening doesn't matter to him because he's selfish."
You think you're so smart... playing with me all this time... I HATE you...,كايحساب ليك راسك دكي... كاتلعب بيا هاد لمودّا كاملا... كان كرهك...,"You think you're smart, playing with me in this whole game... you used to hate it..."
We need to save our energy for the climb and the long walk down.,غادي يخصنا نحتافضو علا الطاقا ديالنا علا قبل طلعا أُ النزلا.,We need to conserve our energy before going out or welcoming guests.
I think the main thing is that it is difficult not to be completely in control,كانضن أنّاهو أهام حاجا هيا أنّاهو سعيب ماتكونش كاتحكّم ف كولشي,"He thought he was important, but he's just a failure who doesn't control anything."
I don't understand how you can be happy about doing nothing for hours.,مافهمتش كيفاش يمكن تكون فرحان أُ نتا ماكادّير والو لمودّات ساعات.,I don't understand how you can be happy when you hardly ever smile.
"But it's your turn to choose, it's your birthday, after all!","والاكين راه نوبتك باش تختاري, راه عيد ميلادك, ف نيهايات لماطاف!","It's your turn to choose, it's your birthday after all, so enjoy it to the fullest!"
"I know you have your computer with you, it's perfect.","أنا عارف بلي راه ل پك كاين معاك, هوا مازيان بزف.","I know you have the pack with you, it's good for the trip."
Although you may be onto something with your idea of the fire.,واخا إقدر تكون علا شي حاجا معا لفيكرا ديالك علا لعافيا.,And if you can focus on something with your thoughts on your health.
Because moving blind with a wounded knee doesn't seem like a good idea to me.,حيت تحرك بلا ماتشوف معا جارحا فراكبا ماكاتبانش بلي فيكرا مازيانا.,"When you move without looking, you might end up with a wound that won't heal easily."
"I could sing a funny English song about dead bodies, the worms go in and the worms go out","نقدر نغاني أُغنييا مودحيكا علا جوتات مايتين, الدود كايدخل أُ كايخرج","We can sing our praises on the rooftops, the worm goes in and comes out."
Maybe we should have some tea together and that may help our relationship,إمكان خاسنا شي أتاي بجوجنا أُ هادشي ياقدر يعاون لعالاقا ديالنا,"Maybe we lost a key in our room, this could help us find it and solve our problem."
you can stay as long as you want in the shower and drink your beer,يامكن ليك تبقا لواقت ليبغيتي ف لحامّام أُ تشراب لبيرّا ديالك,Maybe you can stay a bit longer if you want in the hammam and have a drink of your beer.
we are planning to move to the west coast of Brittany after all!,حنا كانخاطو باش نتاقلو لساحل لغاربي ديال بريتانيا من باعد كولشي!,We are planning to travel to the west coast of Brittany in France from quite a distance!
"I hate this country, or it does a terrible time 9 months a year.","تانكره هاد لبالاد, أُلا كايداوز واقت خايب 9 شوهور ف لعام","This country is amazing, but it's facing a severe crisis for 9 months now."
Are you visiting the town? I don't think I have seen you in here before,واش هي دايز من لمدينا? ماكانضنّش فايت شافتك هنا من قبال,Is she from our city? I didn't think she had seen you here before.
"And you know how much I like butter and cheese and rich, tasty foods","أُنتا كاتعرف شحال كانبغي زابدا أُ جبان أُ لماكلا لغانيّا, أُلّديدا","You know how much I used to love butter on bread and honey, right? Good times."
"Besides, this is the safest way to transport it, as they say.","أُ زايدون, هادي هيا أكتار تاريقا امينا باش إدّيوها, كيما كايڭولو.","Zaydoun, this is the most trustworthy information to give them, as they requested."
"But you know I like to cook, so I can also do one of the things if you want.","راك عارفني عاندي معا طياب, إدان نقدر ندير شيحاجا إلا بغيتي.","You know I have patience, we can do anything you want."
I've got most people in email so that would be the quickest way.,عاندي أغلابيا ت الناس ف إمايل أُ هادي غاتكون أسّراع طاريقا.,"I have a lot of followers on social media, so this will be a faster way."
"We'll be really naughty, and smoke two of my small cigars as well.","غادي نكونو باسلين بزاف, أُ غادي نكميو جوج ڭوارووات سغار ديالي","We will be very happy, and we will share a few of my small secrets."
We will just have to go into the garden with two cigars and two glasses,غادي غير يخاسنا نمشيو لجاردا ب جوج ڭوارو أُ جوج كيسان,He's just going to let us go to the neighbor's house for a couple of minutes.
I have a call with the Rabat office in less than 15 minutes.,عندي موكالاما معا لبيرو ف ربات ف قلّ من 15 دقيقا.,I have a meeting with the boss in less than 15 minutes.
If you paid me more I would press more buttons for help,"كون خلّستيني كتار, كون ورّكت علا بزاف ديال لبوتونات باش إعاونوك","You left me alone for a long time, I've clicked on many buttons to help you."
You'll never guess who I ran into at the mosque last Saturday - Driss!,ماغاديش تقدر تعراف معامن تلاقيت ف الجامع سبت ليداز - ضريسّ!,You won't believe the amount of money I found at the mosque last Friday - unbelievable!
though you know what happened with his wife last year,والاكين راك عارف داكشي ليوقع ليه معا مراتو لعام لي فات,Do you know what happened between him and his wife last year?
If you like nature it's hard to escape insect bites,إلا كنتي كاتبغي الطابيعا صعيب أناكا تهراب مان قرسات ديال باخوش,"If you love nature, it's hard for you to escape the beauty of the mountain peaks."
"But why the clogged nose, you're allergic to something: Flowers, trees...?","والاكين علاش كايتساد نيف, عانداك حاساسيا من شي حاجا: وارد, شجر...?","Why is he getting upset for no reason, do you have any sensitivities to something: flowers, trees...?"
We could just wander aimlessly and hope we find our way back.,إمكان لينا ندورو بلا تاشي هاداف أُنتمنّاو نلقاو تريق باش نرجعو.,"We can search without anything specific in mind, hoping to find a clue to guide us back."
I just thought you'd like the chance to defend yourself,راه هير صحابني واش نتا بغيتي فورصا باش دافاع علا راسك,"He's telling my friends that if you want right now, you can defend yourself."
"I think you should, as a boss, do something to make these blackouts stop!","كاندن خاسك, بصيفتك راإس, دير شي حاجا بش تحباس قتيع دو","Be yourself, in your own way, do something that will make you feel proud."
All I'm asking for is half of your salary for the next twenty years,كانتلاب مانك غير ناس ديال الصالير ديالك ف عيشرين عام الجايا,Your only concern should be your own financial matters in the coming twenty years.
"Look at this one, every time he goes for the piece of bread to steal from his rightful recipient","شوف هادا, كول مرا كايمشي لطارف ديال لخوبز باش يسراقو لمولاه","Look at this, every time a woman goes to the bakery, they steal from her husband."
"When I was little, I hated my cousin, in the country, who sometimes put turtles on her back.","فاش كانت سغير, كراهت بنت عمّي, كانت كادّير فكارن فوق ضهارها","When she was young, my cousin's daughter used to play with dolls in her backyard."
I'm really tired today... so I say we stay by the pool!,أنا عيان بزاف ليوم... داكشي علاش كانڭول نبقاو حدا لا پيسسين,I'm very tired today... that's why I suggest we stay home and relax.
She can read her book under a parasol and we can build sand castles!,إمكن ليها تقرا كتابها تاحت لپاراسول أُ نقادرو نبنيو لقيلاع براملا,She can read her book under the parasol while we build sandcastles on the beach.
"I want to build sand castles, eat lollies, go on a hike.","بغيت نابني قلاع راملييا, ناكول پولو, أُ نمشي تسركيلا علا رجلين","I want to build sand castles, eat paella, and walk barefoot on the beach."
"I build sand castles eat lollies and go for walks, as I said.",كانبني لقيلاع راملييا أُ كاناكول پولو أُ كانمشي نتنازاه كيف ڭلت,He built a sandcastle while eating popcorn and walking nonchalantly as if nothing happened.
and it was pouring with rain so I got wet running for the train,أُ كانت شتا داكشي باش فزڭت و أنا كانجري ل تراين,She did that to provoke me while I was trying to calm down.
The train was full so I had to stand all the way in to town,"كان تران عامر, داكشي علاش بقيت وقافا طريق كاملها تال لمادينا","You used to be full of life, that's why I stopped the whole journey to Medina."
"I'm hungry, too, we can go to the restaurant if you want.","حتا أنا فيا جوع, إمكن لينا نمشيو لشي مطعام إلا بغيتي.","Even I'm hungry, we can go to any restaurant you want."
Well when he was on that island in Castaway he must have eaten meat!,واخا ملي كان فديك لجازيرا ف كاستاواي أيكون داروري كلا لحم!,"Even if you were on an island in Castaway, you would still crave meat!"
Perhaps we could use them as a starter and then do a meat dish.,يمكان نخدمو بيهوم كا بيدايا أُنڭادّو تاباق ديال لحام من بعد.,We can use it as a guide for welding joints afterwards.
It's normal to have a little stress in a volume as small as the elevator,راه طابيعي يكون عنداك شوييا ديال ضاغت فبلاسا سغيرا بحال سانسور,"It's normal to have a bit of stress in public places, like censorship."
"Childhood memories always remain in memory, especially if they're unpleasant!","ديكرايات ديال توفولا ديما كاتبقا ف داكيرا, خوسوسان إلا كانت خايبا!","The memories of childhood always remain in the heart, especially if they were happy!"
Will you get me something from the shop round the corner?,تقدار تجيب لييا معاك شي حاجا مان لماحال لي ف لقونت,Can you bring me something to eat when you come to the meeting?
"I've spent time in France, Germany and South America",دوازت شوييا ديال لواقت ف فرانسا أُ ألمانيا أُ أمريكا لجانوبييا,"I traveled a bit to France, Germany, and America, and also to South America."
"I don't drink much at all, really only at special occasions where I like a glass of champagne","أنا ماكانشربش بزاف, فاقاط ف لموناسابات كانبغي شي كاس ديال شامپانيا","I don't drink much, but at special occasions, I like a glass of champagne."
you tried to isolate yourself to eat but couldn't find a quiet room,حاولتي تعزال راسك باش تاكول أُ مالقيتيش بلاصا فين تاكول مارتاح,"You tried to clear your mind to eat, but couldn't find a place where you could eat comfortably."
I spent most of the day writing something that I wanted to work on,وازت تقريبان النهار كامل كانكتب شي حاجا كانت بغيت نخدم عليها,Almost the whole day you were writing something you wanted me to help with.
If we all used computers at school it would be better for the planet!,"إلا كولّنا ستاعمالنا أجهيزا ديال كومپيوتر فلمادراسا, غادي يكون حسان لكاوكابنا!","Except for when we finish our computer equipment projects in Madrid, it will be beneficial for our company!"
"I have to leave now, because the next class starts in one minute!","خاسني نامشي دابا, حيت لحيصا الجايا غادي تبدا من دابا دقيقا","Leave me alone now, because what's coming next will start from this moment exactly."
What do you think of the healthy eating initiative that the Government are getting involved in?,أش بان ليك فلموبادارا ديال لأكل السيحي لي داخلا فيها لحوكوما?,What do you think of the government's handling of the recent health crisis?
it's much more interesting than your history of genealogist and treasure,"هادشي أكتار إتارا ليهتيمام من تاريخك فعيلم ل أنساب أُ لكانز""",This is something that requires attention from your history and knowledge of genealogy.
It imagines things that might have happened to a real smuggling gang,كايتخايال شي حوايج لي إقدرو إكونو وقعو لعيسابا ديال تهريب حاقيقييا,Some things that they imagine could have actually happened in the world of real smuggling.
"Oh, no, I'd be too afraid if they found out I was listening","أُه, لا, غادي نكون خايف بزاف إلا عارفو بيلا كانتصانّات عليهوم","Oh no, I will be very scared unless they know who they are dealing with."
"Well, that will give us a good basis to start with next time","واخا, هادي غادي تعتينا أساس زوين باش نبداو بيه لمرّا جايا",And this will give us a good foundation to start with next time.
"Well, I am an English teacher, so I'm not sure I'll be much help...","أودي, أنا أُستاد ديال نڭليزيا, داكشي علاش مامتأكادش واش غانعاونك مزيان...","Okay, I'm an English teacher, that's why I can't really tell if I can help you much..."
I'll talk to the head and see what we can do to investigate,غادي نهضر معا راإس أُ نشوف أش نقادّو نديرو باش نحقّو,I will talk to the boss to see what we can do to improve and succeed.
a box of milk chocolates and the Sunday newspapers,"شي بواطا ديال شوكلات ب لحليب, أُ لجاراإد ديال نهار لحاد","A piece of chocolate cake with milk, the perfect dessert for a lazy afternoon."
"At your age, living in a world of Manga and cartoons, pathetic","ڭدّ هاكّا, أُباقي كاتعيش فعالام تل مانڭا أُ روسوم موتاحاريكا, ماكاتحشمش","That's right, she lives in a world of manga and Russian cartoons, she's not ashamed."
I need a real man who can take care of his partner,أنا محتاجا ل راجل حاقيقي لي إمكان ليه إعتاني بشاريك ديالو,I need a real man who can take care of his responsibilities.
"if we could have a date two hours before, it wouldn't be bad","إلا كانتي قادار تاخاد ماوعيد قبال ساعتاين, ماغاديش تكون لقاديا خايبا","If you can't pick it up within two hours, you won't be a reliable driver."
But I could really use some help wearing it and set it up,والاكين إمكان ليا بصاح نستاعمل شوييا تلموساعادا ف باش نلبّسو أُنصاوبو,I have some old clothes that I can use to make a new outfit.
"If there are sailors, there's gonna be a wide range of the drinks","إلا كانو لباحارا, فا راه غادي إكون ماجموعا كبيرا ديا شراب","If they're at the beach, then it's going to be a big gathering with a lot of drinks."
"And if you ever get any ideas, don't hesitate to call me back","أُ إلا عمّر جاوك شي أفكار, ماتردادش تسوني عليا مرا خرا","When those thoughts come to you, don't hesitate to share them with me, my friend."
This is the kind of day we would've preferred not to get up in the morning,هادا هوا ناوع ديال لأيّام لي كاتفضّل ماتفيقش فيه ڭاع فسباح,This is the type of weather that you prefer not to wake up early for swimming.
"if you are stressed and need to take time off, it will only make the situation worse","إلا كانتي مسترسّي أُكاتحتاج عوطلا, فهادشي ماغادي إدّي غير ما كفس","Unless you're feeling unwell and need rest, this won't be resolved until you calm down."
"He may be suffering himself, but bullying you needs reporting","إقدر إكون هوا كايعاني هوا براسو, والاكين تانامور خاساك تبلاغ عليه","I can feel his suffering, but if he's bothering you, you should report him."
"Besides, there's no time to take a nap from the workload, it's a scandal!","أُزيد علا داكشي, ماكاينش واقت ديال لقايلولا من كترت لخادما, فضيحا!","On top of that, there is no shortage of gossip due to the abundance of servants, what a scandal!"
"If my suspicions are correct, to do so, would mean coming down with depression","إلا كانت شوكوك ديالي فماحلّها, باش الديرها, كايعني نجيو ب كتيأب","Unless my doubts are resolved, I won't allow it to happen, which means we might end up in a fight."
The funny thing is I have no idea where I am now,لحاجة ليكادحّاك هيا أنّاني ماعندي حتا فيكرا علا فين أنا دابا,"The only thing that concerns you is yourself, you don't even think about where I am now."
"And since he's got a pond and some ducks, I come here a lot","أُ ملّي عندي ضايا أُشوييا ديال لباطّ, فاراه كانجي لهنا بزاف","Whenever I have guests, I usually grill some meat, they really like it here."
lucky for me I had some bread in my bag,من حوسن حاضّي كان عندي شويا ديال لخوبز ف الساك ديالي,"Last night, I had some bread in my bag."
It's been a hard winter for them and I don't think they've had very much to eat,كان شتا سعيب بنسبا ليهوم أُماكانضنش واش عندهوم بزاف ديال لماكلا,"He thought it was a bit difficult for them, but he didn't realize they had a lot of food."
I don't think you can beat waking up to the noisy sound of the birds,ماكانضنش واش إمكان إغالب علا نواد علا ساوت ديال تيور لقاساح,I didn't think it was possible to overcome the challenges of the mountain's steep slopes.
especially in South America where there are extraordinary animals in the Amazon forest,أكتاريا ف أمريكا لجانوبيا فين كاينين حاياونات فشكل ف غابات أمازون,"Many areas in America, especially in the south, have unique wildlife in the form of Amazon rainforests."
What matters is that there's a pretty nurse like that giving you massages,ليكايهام هوا أناهو كاينا موماريدا زوينا بحال هادي كادير ليك ماسّاڭ,"He's not bothering me, I don't want anything nice like what he's doing to you."
Shall we invite one or two of the others and we can all play poker?,واش نعارضو علا شي واهد أُلا جوج خرين أُنقدرو نلعبو پوكر?,Do we argue about something or are we just waiting for the rest of the guys to play poker?
"Unfortunately, our time is up, it's time for my next patient","لسوء لحاض, تسالا لواقت ديالنا, جا لواقت لماريدا ديالي ليمن باعد","Unfortunately, when it comes to our time, it's the time of my beloved Maryam who is far away."
"Yes, you see, there are 12 and come every day at 2:00","أه, كيما كاتشوف, كاينين 12 أُ كايجيو كول نهار معا ء:00","Oh, as you can see, there are 12 of them coming every day at 3:00."
Is it okay that the exam will cover all of the concepts that you saw in the second semester?,واش مان لمافرود لمتيحان يغاطّي ڭاع مافاهيم ليقريتوها ف الدورا تانيا?,Doesn't it bother you that the teacher covers what we didn't understand in the second round?
and perhaps a bit of coconut milk if you have some,أُ يمكان شوييا من لحليب جوز لهيند إلا كان عنداك شوييا,Could I have a little bit of coconut milk if you have some?
I was only a bit concerned as you said you were so hungry and did not prioritise eating,كنت خايفا شوييا حيت ڭالتي بيلا كنتي جيعان أُ ماسبّقتيش لماكلا,I was a little scared because you said you were hungry and you didn't eat before.
"Take cheap ingredients, it's only a birthday, not the reception of an amp","خود موكاوينات رخيسا, راه غير عيد ميلاد, ماشي إستيقبال ديال أمير","Get some cheap snacks, it's not a birthday party, it's just a casual gathering."
"Hi, is this the first time you've been on a plane?","أهلان, واش هادي هييا لمارّا لاولا ليغادي تسافار بيها ف طايارا?","Hello, is this the itinerary for the first trip you're traveling by plane with?"
Its always good to have some meat free dishes anyway,راه مازيان يكونو عنداك شي تباسال بلا لحام علا كول حال,It's better to have a question without an answer than to have an answer that can't be questioned.
"But vegans, well, I think if there is someone else it would be better","والاكين ناباتييين, واخا, كانضن إلا كان شي حد أخور غاتكون مزيانا","And the neighbors are annoying, but if there's someone else, it will be better."
but we do not want the clients to know we are stuck in the lift do we?,"والاكين مابغيناش لكليان يعرفو بيلا حنا واحلين ف سانسور, أولّا لا?","We don't want everyone to know everything about us, right?"
"I could call them, make them think I'm your secretary","نقدر نعيت ليهوم, أُ نخاليوهوم يسحاب ليهوم بيلا أنا سيكريتيرا ديالك","We can inform them, or we can let them figure it out themselves without me being your secretary."
I don't know anything about holy days or religious events,أنا ماعارفت تا حاجة علا هاد لييام لموقاداسّا ولا لموناسابات دينييا,"I don't understand anything these days, neither socially nor spiritually."
"Oh come on, I've had enough of getting burnt in the sun and doing crosswords","أودي هير أجي, راه ملّيت مان نتحرق فشمس أُنلعاب لكاليمات لموتاقاتيعا","I want to leave now, I'm tired of getting sunburned while playing volleyball on the beach."
I have come to speak to you because you are a teacher and other students are upsetting my friend,جيت ندوي معاك حيت نتا أُستاد أُ تلامد لخرين كايمرّضو ساحبي,"I came to support you because you are a teacher who helps others when they are sick, my friend."
but I am only a child so I can't get him lenses,والاكين أنا غير دري سغير إدان مايمكنش ليا نجيب ليه عاداسات,I don't know anyone else who can get me those shoes except you.
I am thirsty but I was hoping for something a bit stronger that water,فيا لعطش والاكين كنت كانتمنا شي حاجا قاسحا شوييا علا لما,"Whether thirsty or hungry, I was hoping for something a bit spicy on the plate."
I don't like working in a team as I end up doing all the work,ماكانبغيش نخدم ف مجموعا حيت ف نيهايا لماتاف كاندير لخدما كولّها,"I didn't want to work in a group because in the end, when it came to doing all the work, I was the one doing it all."
He comes to the UK often but his children are too little to travel much,كايجي ل نڭليز بزاف والاكين ولادو باقي سغار علا السافار بزاف,"He speaks English very well, but his children are still young for a long journey."
"And with bad breath, impossible for me to show up in public","أُماعا ريحا ديال لفوم خايبا, موستاحيل نبان فلءماكين لي فيها الناس","The smell of the rotten eggs is unbearable, it's impossible not to notice it in the room where people are."
I know a very good recipe for garlic soup which uses forty cloves,كانعرف واصفا واعرا تلحريرا ديال توم أُلي كانستخدمو فيها غي فاسّا,I know a recipe for tomato sauce that they used to make in Fes.
As I said I am the boss and you will do as you are told,كيف ڭلت ليك أنا شف أُغادي دير داكشي لي ڭلت ليك,How can I trust you when I see you doing the same thing you promised not to do?
Smelling of garlic will stop you flirting with the waitresses anyway,غادي تمنعاك ريحا ديال توم مان موغازالات سربيات كيما كان لحال,The smell of garlic will keep mosquitoes away just like it used to.
Can you get me a nice cold drink with some ice please,واش تقدر تجيب لييا ماشروب بارد معا شوييا ديال تالج عافاك,"Can you bring me a cold drink with a little ice, please?"
But when we got in the lift my boss started to tell me this story,"والاكين منين ركابنا لماسعاد, بدا راإس ديالي كايعاواد لييا ديك لقيصّا","Where are our belongings when we're happy, my head starts to remember those memories."
"Well, I think you've had a really bad day, and you're mostly in a bad mood","واخا, كانضن بيلا داوزتي نهار خايب, أُنتا غاليبان ف مازاج خايب","Even if you think your day was bad, you're definitely in a bad mood."
While the lift was stopped he said we should use the time doing my appraisal!,"منين وقاف لماسعاد, ڭالييا بيلا خاسنا نستاغلّو لواقت ف تاقييم ديالي","Since happiness stopped by, let's make the most of this moment to evaluate my life."
