eng,darija_ar,transl
"I know I was reluctant to leave my house as I had so many happy times there, but at the end of the day it was just bricks and mortar.","عرفت أنّاني كنت متردّد باش نرحل من داري حيت دووّزت فيها بزاف تليامات زينين, والاكين ف أخير لماطاف راه كاتبقا هير طوب أُ سيما","I realized that I was hesitant to leave my home where I have many good memories, but in the end, it will remain a happy place especially."
Do you remember the times when we used to walk in the park when we were young?,واش عقلتي علا دوك ل أوقات اللي كنّا كانتمشاو فيهوم ف الجريدا فاش كنّا صغار?,Do you remember the times when we used to go for walks in the countryside when we were kids?
Then my boss called me in to his office to tell me that I wouldn't be getting a pay rise this year as the business wasn't doing very well,عاد شف ديالي عيّط ليا ل بيرو ديالو باش إڭولّيا راه ماغايتزادنيش فلخلاص هاد لعام حيت شاريكا ماخدّاماش مزيان,My friend called me to tell me that his boss won't renew his contract for next year because the company is not doing well.
"But since the day was intense for both of us, what do you think of preparing for a good dessert too?","والاكين ملّي نهار داز مشبّك عندنا بجوج, أش بالّيك نڭادّو شي ديسّير خاوار تاهوا?","When we have a barbecue at our place, what do you think we should grill?"
"Well, let's not forget to do a bit of sports in the week to eliminate all this.","موهيم, خلّينا مانّساوش نديرو شويا ت الرياضا فوست السيمانا باش نحيّدو هادشي كولّو.","Sure, let's not forget to do some sports this week so we can burn off all of this."
"I did what you asked for, boss, but I didn't pay attention to the time and I let it burn...","درت داكشي لي ڭلتي ليا أشف, والاكين ماردّيتش لبال اللوقت أُ خليتو إتحرڭ","I did what you asked me to do, but he didn't respond at the time I left it for him."
"But it's all right, I'll do the dessert, and I promise I'll be on time and I'll be careful!","والاكين ماكاين باس, دابا نڭادّ الديسير, أُ كانواعدك غانبدا نجي فلوقت أُ غانردّ لبال","If there is no bus, we will walk to the destination, I promise I will come on time and I will take care of it."
"There are several hundred employees in this company, can't I know the location of everyone's office?","كاين لميأت ديال ناسّ خدّامين ف هاد شاريكا, واش مومكين نعرف فين جا ل بورو ديال كولا واحد?","There are hundreds of people working in this company, is it possible to know where the office of each one is?"
But if you concentrated on getting a good maintenance contract with the lift engineers we would not be on this position,والاكين كون ركّزتي علا أنّاك دير كونترا ديال ل إسلاح مزيان معا المالين لاسّانسّور كون ڭاع ما وسلنا ل هاد لحالا هادي,"If you had paid attention, you would have noticed that the quality of the weapons with the militants in the elevator was not good at all."
"But, you know, my schedule is absolutely full, I never have time to deal with these practical details.","والاكين, راك عارف, لوقت ديالي عامر, ماكايكونش عندي لوقت باش نقابل هاد تافاسّيل","Otherwise, you know, my schedule is full, I won't have time to meet this weekend."
You can ask all the questions that will be left after your studying this weekend.,يمكن ليك تسوول ڭاع ل أسإلا لي بقاو مورا ماتقرا هاد ل ويكند,Can you ask those who are still here to read this weekend?
But my teacher back in school used to spend all her time knitting in class and would never explain anything properly.,والاكين ل أُستادا ديالي ديك لوقت كانت كادووّز لوقتا ديالها كامل كاتخييّت فلقيسم أُ ماعمرها شرحات لينا شي حاجا,My teacher used to rush through the material so quickly that she never explained anything to us.
So we'll take a little time every day of the next week to review tables.,إدان غادي ناخدو شويا ديال لوقت كولّا نهار السيمانا أجّايّا باش نراجعو جاداويل دارب,Tomorrow we will take some time every day this week to review seriously for the exam.
I work from home and it's nice to get out and be with people as it's quite lonely not seeing anyone all day.,كانخدم من الدار أُ مزيان لواحد يخرج يتلاقا معا بنادم حيت كاإبا ماتشوف تاواحد نهار كامل.,"I work from home, which is great, so I don't have to see anyone all day."
"It can be difficult at times, particularly when I have too many deadlines, but it's rewarding when you see your article in print.","كاين تكرفيسّ شي مرّات, خوصوصان فاش كاتكون عندي بزّاف ديال لخدما, والاكين إحساس زين فاش كاتشوف لماقال ديالك مطبوع.","There are times when I feel overwhelmed, especially when I have a lot of work, and there is a good feeling when you see the results of your efforts printed."
"I mean, before we get to Australia, we've only got 12 or 13 hours left.","زعما, قبل مانوسلو ل وستراليا, مازال لينا غي شي 12 ولا 13 ل ساعا.","Supposedly, before we reach Australia, we still have about 12 or 13 hours left."
"Especially for next week, I need you to do a presentation on your favorite subject:","خوصوصان سيمانا جايا, محتاجك ديري واحد ل پرزنتاصيون علا لماوضوع اللي عزيز عليك.","Especially next week, you need to do a presentation on the topic that is dear to you."
"I'm sure, given the quality of your memory on this subject, that you are passionate about the future of worms.","أنا متءكّد, علا حاساب الداكيرا ديالك ف هاد لماوضوع, أنّاك عزيز عليك لماوضوع ديال لموستقبال ديال الدود.","I am sure, based on your knowledge in this subject, that you are important for the future of the company."
Often students fall asleep so something to grab their attention might be just the thing,طالابا فلغاليب كاينعسو إدان شي حاجا لي غادي تجبد لنتيباه ديالهوم هيا لي خاصّانا.,"Students in class are dozing off, something that will affect their performance in their upcoming exams, which concern us."
"I appreciate your advice, but I remind you that I'm the teacher, and you're the student.","كانقضّر الناسيحا ديالك, والاكين كانفكرك أنّاهو أنا هووا لوستاد, أُ نتا هووا تيلميد.","I prefer your advice, otherwise he might think I am the one who is lost, not you, the student."
"And now, I advise you to work hard and come next week with a report for your comrades.","أُ دابا, كانصّحك تخدم مزيان أُ تجي سيمانا جايّا ب راپّور ل زومالاء ديالك.","Now, I advise you to work hard before your boss comes next week for your performance review."
"But do you guys have any activities where you're all together: Walk, board games, shows...?","والاكين واش عندكوم شي ناشاطات لي كاتكونو فيهوم مجموعين: لا مارسه, ألعاب, موسلسالات...?","Do you have any group activities like hiking, games, or picnics?"
My hands are a bit too arthritic now for making music but my grandson does visit and play for me sometimes,يدييا قهرهوم روماتيزم مانقدرش باقي نلعب ل موسّيقا والاكين حفيدي كايجي عندي مرّا مرّا أُ كايلعب ليا لموسّيقا,"My grandfather has rheumatism, so he can't play music anymore, but my grandson comes to me from time to time to play music for me."
they worry about health and safety; falls etc and then having to fill in lots of paperwork I guess,كايهزّو لهم ل سحّا أُ السالاما; إلا طاح شي واحد إلا أخيريه من بعد أيخاصهوم يعمرو بزّاف ديال لوراق,"They bid them farewell; however, one fell behind and after they left, he found many papers."
"Even if the staff is strict, for security reasons, you still get along well with them?","واخا ناسّ اللي خدّامين هنا مزييرين, علا قبل سيكيريتي, كاتبقا عالاقتك معاهوم مزيانا?","Even though the people working here are very busy, do you find their interaction with you good?"
I thik the cook thinks everybody has dodgy false teeth or even no teeth at all,كانضن أنّا طبّاخا كايبان ليها كولشي إمّا مركّب لفوم إمّا ماعندوش السنان ڭاع,"They think we can cook everything, either a foam mattress or a toothless donkey."
"There's a restaurant nearby, you could go from time to time, even if the staff doesn't like to go out.","كاينا واحد رسطورا قريبا, يمكن ليك تمشي ليها مرّا مرّا, واخا لپرسونل ماكايبغيش يخرج.","There is a bookstore nearby, you can go there slowly, but the staff doesn't like to let people out."
I've just had my lunch but would you like me to ask someone to get a cup of tea or coffee for you?,يالّاه تغدّيت والاكين واش بغيتيني نڭول ل شي واحد يجيب ليك شي كوييسّ ديال أتاي ولا لقهوا?,"Alright, have you had breakfast yet? Do you want me to bring you something nice from the tea shop or the cafe?"
"I was apprehensive about moving here from my old house, but I have settled in now.","فلوول ماكنتش باغي نخرج من داري لقديما أُ نجي لهنا, والاكين ولّفت دابا.","I didn't want to leave my house at all, but I had to come here, otherwise I would have stayed."
I can throw a ball to other people here or I can go to poetry classes.,يمكن نلعب بل كورا معا ناسّ خرين هنا ولا يمكن نمشي ل دوروسّ ديال شيعر.,Maybe we can play football with some other guys here or we can go to a poetry workshop.
I'm fine and hoping to be as alert as you at 85 years old!,أنا بيخير أُ كانتمنّا نكون شاد ف راسّي بحالك فاش تكون عندي 85 عام!,I wish I could be as sharp as you when I'm 85!
"I had to go to this retirement home and see an old friend and pretend to be in love with him, just to try and get his money in his will","مشيت ل واحد دار لعاجازا باش نشوف واحد ساحبي قديم أُ ندير راسّي راه عزيز عليا, غي باش نحاول ناخد فلوسّو فل واصّيا","I went to an elderly person's house to see an old friend of mine whom I hold dear, in order to try to borrow some money from him."
"Was it your dad's old friend, the kind of pervert who looks at all the girls with his fat-ass eyes?","واش ساحب الباك لقديم, داك لموتاحارّيسه لي كايبقا يشوف فل بنات ب دوك لعينين لكبار ديالو?",Is the high school graduate still the one who keeps looking at girls with his big eyes?
I might go call him now and start planting the seed of that idea,كايبان ليا نمشي نعييت ليه دابا أُ نبدا نزرع ليه هاد لفيكرا ف راسّو,It seems like I should go talk to him now so that I can start planting this idea in his head.
"Rubbish... I got soaked on the way to work, and then there was no way to dry my stuff, so I've been walking around in damp clothes all day.","داز كي لويل... صبّات عليا شتا ف طريق لخدما, أُ ماكان عندي باش نشّف حوايجي, إوا أُ بقيت كاندور نهار كامل ب حوايجي فازڭوين.","Yesterday when it rained... I got caught in the rain on my way to work, I didn't have anything to cover my things, so I ended up spending the whole day with my things wet."
"The mini-skirt and the summer shoes, in April and in a long time, it's a risk.","ل ميني جوپ أُ سبّاط ديال الصيف, ف شهر 4, راه كاتغامري أُ صافي.","I'm going to the beach in the summer, in April, the weather will be clear."
"As long as you're not asking me to watch football and warm up a frozen pizza, you can stay as long as you want in the shower and drink your tea.","غي ماتڭولش ليا بيتي تفرّج فل كورا أُ تسخّن شي پيزّا مجمّدا, يمكن ليك تبقا شحال ما بغيتي ف دوش أُ تشرب أتاي.","Don't ask me to watch the game at my house and heat up a frozen pizza, you can stay as long as you want in the shower or drink tea."
"You know I can't stand the football, and frozen pizza... I'd rather order in Indian food","عرفتي ماعنديش معا كورا أُ پيزّا مجمّدا... حسن ليا ن كومّاندي لماكلا ديال لهنود,",I don't have any frozen pizza with me... I prefer ordering Indian food.
"Since you're all wet, take the time to get the dog out, I'll run you a bath and order Indian.","ملي مازال فازڭ, ستاغل لفورصا أُ خرّج لكلب, أنا أنسخّن ليك لحمّام أُ نكوماندي لماكلا ديال لهنود.","As long as he's still angry, I'll take the opportunity to go out with my friends, I'll bring you Indian food when I come back."
"Ok, it can't really make it any worse than it already is, and it's not good for him to be inside all day!","واخا, مايمكنش تزيد تكفّسّ عليا لقاديا كتر من هاكّا, أُ مامزيانش لكلب يبقا ف الدار نهار كامل!","And, you can't keep nagging me like that, it's not fair for a dog to stay at home all day!"
"You're kidding, he's an apartment dog, when I tried to get him out in the rain, he just wouldn't come out, he just peed on the corner, and he was already shooting on his leash to get home.","واش من نييتك, هادا راه كلب ديال الدار, فاش بغيت نخرجو ف شتا مابغاش, أُ بال ليا غير فلقنت, أُ بقا كايجرّ ف سنسلا ديالو باش يرجع ل الدار.","If you intend to, this is the house dog. If I want to take him out in the winter, he doesn't want to. He only listens to me in the yard. He then runs around in his chain until he returns home."
"Yes, I'm just passing through this town for a work meeting.","أيه, أنا غي دايز من هاد لمدينا علا قبل شي جتيماع ديال لخدما.","Yes, I will be absent from this meeting due to a work commitment."
"Otherwise, I'd like a little sugar and a straw for my orange juice.","من غير هادشي, بغيت شويا ديال سكار أُ شي الپاي ل عاصير ديال ليمون.","Apart from that, I want a little bit of sugar and a slice of lemon for the lemonade."
Right I'll do that and then I need to serve the customer who has just come in.,صافي داكشي لي غادي ندير أُ من بعد غادي يخصني نمشي نسربي ل كليان لي يالّاه جا دابا.,"Once I finish what I have to do, I will join you to go back to the restaurant we went to yesterday."
"It's hard to cook the chiken, especially when you make a lot of people for a lot of people, but here, the cook can do very well!","صعيب طييب دجاج, خوصوصان إلا كنتي كاطييب كيمّيا كتيرا ل بزّاف ديال ناسّ, والاكين هنا, الطباخ كايتقن شغلو!","It's difficult to cook chicken, especially if you are not good at cooking, many people like it a lot, and here, the chef is doing his job well!"
"But the reality is bit less romantic - it's mostly deafness, forgetfulness, and aches and pains.","والاكين لحاقيقا أقال رومانسيا - فيها تسماك, نسيان, أُ صداع أُ ل ألام.","But in reality, love is a romantic illusion - it includes passion, forgetting, echoes, and pain."
"Well, the thing is, the more people there are, the less cake there'll be for us!","لموهيم, لقاضيا هيا, شحال ما كانو الناسّ كتار, شحال الما أتكون لكيكا قليلا عندنا!","Don't worry, the judge is here, no matter how many people there are, how little cake we have!"
You have to invite a lot of people and prepare a lot of cake for the party to be good.,خاصّك تعرض علا بزّاف ديال ناسّ أُ تسايب بزّاف ديال لحلوا باش تكون بيخير.,You should consider the opinions of many people before making a decision so that it is the best.
I'm just gonna take your credit card and pay for both of us and our next-door neighbor if you don't mind.,غادي ناخد لا كارت بانكاير ديالك أُ نخلّص علينا بجوج أُ علا جارنا إلا ماعندكش موشكيل.,We will take your bank card to pay for us at the restaurant unless you don't have a problem.
"You know, he thought I didn't know what him and Maryam were doing when they said they were playing handball...","عرفتي, كان كايحساب ليك ماكنتش عارفاه أش كايدير هووا أُ ماريام فاش كانو كايڭولو ليا راه كايلعبو ل هوند...","You know, he was trying to figure out what he was doing when he saw Maryam, as they were telling him that they were going to play in the park."
"You know, you listen to me more than he ever did... I think that's why I've always been so attached to you.","عرفتي, نتا كاتسنّط ليا حسن منّو هووا... كانضن هادشي علاش من ديما نتا عزيز عليا.","You know, you always understand me better than anyone else... I think that's why I always hold you dear."
Are you going to pretend that you haven't been doing what you've been doing these past three years that I've been in therapy with you?,واش غادي دير راسك أنّاك ماكنتيش كادّير داكشي لي كنتي كادّير هاد تلت سنين لي دووزتها معاك ف لعيلاج?,Are you going to take responsibility for what you haven't been doing for the past three years that you have been dealing with in treatment?
"When I listen to you and I talk to you, it's for your psychological balance, because it's my job.","فاش كانتصنّط ليك أُ كانهدر معاك, راه علا قبل أتّاوازون أنّافسي ديالك, حيت هادي خدمتي.","When I give you advice, it's because I care about you and want to see you succeed, as this is my job."
"Because now I feel, in your mind, things are different from what they should be to make this happen.","حيت كانحسّ, أنّا ف دماغك, ل أُمور مختالفا علا كيفاش خاصّها تكون باش يخدم هاد لعيلاج.","Because I understand, I am in your mind, for different things on how they should be done to make this treatment work."
"No, if you have the map we could see if there is a shorter route out of here.","اللا, إلا كانت عندك لخاريطا أنقدرو نشوفو واش كاينا شي طريق قصر تخرّجنا من هنا.","No, unless you have a map, we can see if there is a shortcut to get us out of here."
"It will take us hours to get back the way we came, in the dark, and through all that mud ...","غادي يخصونا سوايع باش نرجعو منين جينا, ف الضلام, أُ ف وسط ڭاع هاد لغيسّ ...","They will guide us together to find our way back from where we came, in the darkness, or in the middle of this storm..."
Going up on that hill will give us the right visibility and the village will be lit up so we can spot him easily to go in the right direction.,إلا طلعنا ف هاد لهاضابا غادي تولي عندنا شوفا مزيانا أُ ل ڤيلاج أيكون مضووّي إدان غادي نشوفوه ب سوهولا باش نعرفو ل إتّيجاه لي أنمشيو فيه.,"If we go to this party, we will have a good time. If the village looks lively, we will see it in Sohola to know which direction to go."
It is difficult but you ve listened to all the instructions from the crew so you have done everything you can,راه سعيبا والاكين راه سمعتي ل ڭاع تعليمات ديال أطّاقام إدان راك درتي ڭاع داكشي لي ف سطيطاعتك.,"Either it's difficult or you didn't pay attention to the instructions given by the staff, if you did, you would have understood what is in your possession."
"Yes, actually the logic would want us to get in the head that the plane is the safest transport.","أيه, لوجيك أسّاراحا بغاتنا ندخلو ل راسنا أنّا أطّييارا هيا أكتار واسيلا ديال أنّاقل أمان.","Yes, logic dictates that we should enter our heads as birds, as they are the most graceful and safest means of transport."
After our game maybe we should both have a drink and try to sleep,مورا الطرح ديال لكارتا كايبان ليا نمشيو نشربو شي حاجا أُ نحاولو النعسو,"After seeing the menu, it seems like we should go and have something to eat before we get sleepy."
If we go for the walk now I will lie quietly by the pool for 30 minutes afterwards.,إلا مشينا نتمشاو دابا غادي نڭلسّ ب هودوء ف جنب لا پيسّين لمودّات نص ساعا من بعد.,"If we don't leave now, we will get stuck in traffic for at least half an hour later."
We're gonna walk for an hour and a half and then we won't even have time to get back by the pool.,غادي نتمشاو لمودّات ساعا أُ نص أُ من بعد ماغاديش يبقا لينا حتا لوقت باش نرجعو ل لا پيسّين.,"We will go shopping for an hour and a half, then we won't have any time left until we return to the hotel."
Then I promise to leave you alone and we will go for a shorter walk tomorrow.,أُ من بعد كانواعدك أنخلّيك علا راحتك أُ نمشيو غدّا نتمشّاو غير شويا.,"After they have made plans, I will let you go at your ease, we will go for a walk tomorrow, just the two of us."
"But once again, when you want to do different things, you end up doing whatever you want.","أُ مرّا خرا, فاش تبغي الدير حاجات مختالفين, كاتلقا راسك كادّير اللي بغيتي.","She's so stubborn, when you want to do things differently, you find yourself doing what you want."
We could walk up that mountain and ask the wise man of the woods what he thinks we should do.,نمشيو نطلعو لفوق ديال جبل أُ نسوولو لحاكيم ديال لغابا أشنو بان ليه خاصنا نديرو.,We go up the mountain to meet the wise man of the forest to ask him what we should do.
Well he probably doesn't exist but at least we would be up a mountain looking for him instead of having this stupid argument.,موحال واش كاين أصلان والاكين علا ل أقال أنكونو فوق جبل كانقلبو عليه بلاصت مانبقاو كانتناقشو.,"It's impossible to tell if there are any origins or if they are on top of the mountain, they would turn around without us knowing where they are discussing."
"Honey, it's your birthday in exactly two months, we have to throw a party, what do you think?","حبيبا, عيد ميلادك من دابا شهراين, خاصنا نديرو شي حفلا, أش بان ليك?","My dear, your birthday is in two months, should we throw a party, what do you think?"
"I don't know how much it's your fault, but if we stay stuck in that elevator long, you can work there.","ماعارفش قداش لغالات ديالك, والاكين إلا بقينا واحلين فهاد لماسعاد بزف ديال لواقت, تقدر تخدام تما.","I don't know how much your wedding expenses are, but if we are still together by that time, you can count on me."
What are you thinking I should be able to climb twenty floors because I m so fit?,أش بانليك واش أنا خاسني نكون قادر نتلاع عشرين تابقا حيت أنا صحيح?,"What do you think, am I losing my mind to be able to read your thoughts because I am right?"
I always have some leftover bread and I like to come here and enjoy the quiet.,عندي ديما شوييا ديال لخوبز ليكايبقا أُعزيز عليا نجي لهنا أُ نتماتاع بلهودوء.,I always have a little bit of bread that remains precious to me when I come here to enjoy with a cup of tea.
Medicine and healthcare and our National Health Service which is always in the news for not having enough money to keep it going,الطيب و الريعايا السيحيا و لخيدما أسيحيا ألواتانيا اللي تاتكون ديما فلأخبار حيتاش مافيهاش فلوس كافيا باش إكمّلو,"Good health and a clear mind are the most important things in life, because without them, no amount of money can suffice to continue."
It seems to me that the last time a lecturer was supposed to be speaking of ancient Egypt.,كايبان لييا بيلا أخير مرا كان من لموفتاراد لموحاضير يادوي فيها علا ميصر لقديما,It seems to me that this time was the most difficult in terms of exams that I have ever experienced.
"You could try to convince the big pervert this Anya only wants her money, and that you're the only person who really loves her!","يامكن ليك تحاول تقناع شيرير لكبير بهاد أنيا بغات فلوسها سافي, أُ نتا شاخص لواحيد ليكايبغيها بسّاح","Maybe you can try to convince Shireer the elder that Aniya wants her money back, as you are the only one he listens to."
Right I'll do that and then I need to serve the customer who has just come in.,واخا غادي نديرو أُ مان باعد غادي نحتاج نسربي لكليان اللي يالاه جا.,"And if we decide to go out, we will need to reserve a table at the restaurant in advance."
he thought I didn't know what him and Martin were doing when they said they were playing basketball,كان كايسحابليك أنا ماعارفاش أش كان هوا أُ مارتين كايديرو ملي كايڭوليا بلي كايلاعبو ل باسكت,He was trying to tell you that he didn't know what he was doing when Martine was talking while they were playing basketball.
"According to the map there should be some rocks, a crag or a small cliff near the top of th hill.","علا حساب لخاريتا,ايخاس إكون لحجار أُلا جاراف أُلا جاراف سغير قريب من لفوق ديال جبال.","Based on the map, it seems to be either a small village or a small town near the top of the mountains."
How about we put wheels on your sunbed and I push you around town on it.,أش بان ليك إلا حاتينا روايد ديال ناموسييا ديالك أُ أنا ندافعك فڭاع ناواحي ديال لمادينا,"What will you do if we encounter a swarm of mosquitoes during our trip, I will protect you with a mosquito repellent spray"
"Doctor will probably say 'no', so I'll just go out and buy a bottle of water and hide it","طبيب غاليبان غايڭول 'لا', داكشي علاش غادي نخرج أُ نشري قارعا ديال لما أُ نخزانها","The doctor will probably say 'no', that's why I will go out to buy a box of medicine."
I must get home in time to prepare lunch or I'll get those fainting spells again,أيخاسني نرجاع لدار فلواقت باش نڭادّ لغدا أُلا غادي إوقاع ليا ناوبات أنبقا نسخاف مرا خرا,"I prefer to go back home now so that I can study for tomorrow, otherwise, if I stay up late, I will be very tired in the morning."
"We could try to find a pond, but I bet we'd get eaten alive by mosquitos.","إمكن لينا نحاولو نلقاو شي ضايا, والاكين نتحاطّو غادي ياكلنا الناموس أُحنا حيّين.","We can try to find a solution, otherwise the mosquitoes will eat us alive."
I'm idealogically opposed to Google and any other institute trying to use us to get more data!,أنا داد أفكار ديال ڭوڭل أُ أي ماعهاد أخور كايستاخدامنا باش إحسال علا بزاف ديال لمعلومات!,I always use Google's ideas whenever I need to find a lot of information!
Or do you want to take advantage of the situation to have a good time together and without aggression?,أُلا بغيتي تاستافاد من لماوقيف باش تدوّز واقت مازيان معا بعضياتنا أُبلا إعتيداء,If you want to benefit from the situation to pass and improve relationships with our colleagues without any harm.
"If the system is old and outdated, it's security issues for your employees, right?","إلا كان النيضام قديم أُ فات عليه لوقت, فا هادا راه موشكيل ديال مووادافين عندك, ياك?","If the system is old and outdated, then it's not a problem for you, right?"
