eng,darija_ar,transl
"You have always been there, through my 5 previous failed marriages","راه كنتي ديما حاضرا, ف 5 ديال تجويجات ديالي اللي ماصدقوش","You were always there, for the 5 weddings of mine that they couldn't believe."
And that our time together would come when we were still young enough to enjoy it,أُ غادي يجي وقتنا فاش كنّا مازال سغار باش نتبرعو بيه,He will come when we are still young to donate it.
"He's young, but that doesn't excuse his selfishness.","مازال شاب, والاكين هادشي ماكايشفعش ليه علا ديك ل أنانيا ديالو.","He's still young, and what matters to him doesn't concern anyone else."
You think you're so smart... playing with me all this time... I HATE you...,كايحساب ليك راسك دكي... كاتلعب بيا هاد لمودّا كاملا... كان كرهك...,He's calculating everything in his head... he's playing with me in this whole situation... he used to hate you...
We need to save our energy for the climb and the long walk down.,غادي يخصنا نحتافضو علا الطاقا ديالنا علا قبل طلعا أُ النزلا.,We need to conserve our energy before going out or welcoming guests.
I think the main thing is that it is difficult not to be completely in control,كانضن أنّاهو أهام حاجا هيا أنّاهو سعيب ماتكونش كاتحكّم ف كولشي,"He thought it was important, but it turned out to be a flaw as he doesn't control everything."
I don't understand how you can be happy about doing nothing for hours.,مافهمتش كيفاش يمكن تكون فرحان أُ نتا ماكادّير والو لمودّات ساعات.,I don't understand how you can be happy when you hardly ever smile.
"But it's your turn to choose, it's your birthday, after all!","والاكين راه نوبتك باش تختاري, راه عيد ميلادك, ف نيهايات لماطاف!","It's your turn to choose, it's your birthday after all, so enjoy it to the fullest!"
"I know you have your computer with you, it's perfect.","أنا عارف بلي راه ل پك كاين معاك, هوا مازيان بزف.","I know you have the pack with you, it's still in good condition."
Although you may be onto something with your idea of the fire.,واخا إقدر تكون علا شي حاجا معا لفيكرا ديالك علا لعافيا.,And if you can focus on something with your thoughts on your health.
Because moving blind with a wounded knee doesn't seem like a good idea to me.,حيت تحرك بلا ماتشوف معا جارحا فراكبا ماكاتبانش بلي فيكرا مازيانا.,"When you move without looking, you might end up with a wound that won't heal easily."
"I could sing a funny English song about dead bodies, the worms go in and the worms go out","نقدر نغاني أُغنييا مودحيكا علا جوتات مايتين, الدود كايدخل أُ كايخرج","We can sing your praises all night long, the party is in full swing."
Maybe we should have some tea together and that may help our relationship,إمكان خاسنا شي أتاي بجوجنا أُ هادشي ياقدر يعاون لعالاقا ديالنا,"Maybe we lost something in our search, and this thing could help us in our current situation."
you can stay as long as you want in the shower and drink your beer,يامكن ليك تبقا لواقت ليبغيتي ف لحامّام أُ تشراب لبيرّا ديالك,Maybe you can stay a bit longer if you want in the hammam and have a glass of your beer.
we are planning to move to the west coast of Brittany after all!,حنا كانخاطو باش نتاقلو لساحل لغاربي ديال بريتانيا من باعد كولشي!,We were planning to travel to the west coast of Brittany in France a while ago!
"I hate this country, or it does a terrible time 9 months a year.","تانكره هاد لبالاد, أُلا كايداوز واقت خايب 9 شوهور ف لعام","They love this country, even though they spent 9 months abroad last year."
Are you visiting the town? I don't think I have seen you in here before,واش هي دايز من لمدينا? ماكانضنّش فايت شافتك هنا من قبال,Is this your first time in the city? I don't think I've ever seen you here before.
"And you know how much I like butter and cheese and rich, tasty foods","أُنتا كاتعرف شحال كانبغي زابدا أُ جبان أُ لماكلا لغانيّا, أُلّديدا","You know how much I used to love butter on bread and olives with garlic, right?"
"Besides, this is the safest way to transport it, as they say.","أُ زايدون, هادي هيا أكتار تاريقا امينا باش إدّيوها, كيما كايڭولو.","Zaydoun, this is the most trustworthy thing to give them, as they always say."
"But you know I like to cook, so I can also do one of the things if you want.","راك عارفني عاندي معا طياب, إدان نقدر ندير شيحاجا إلا بغيتي.","You know I have patience, we can do anything you want."
I've got most people in email so that would be the quickest way.,عاندي أغلابيا ت الناس ف إمايل أُ هادي غاتكون أسّراع طاريقا.,"I have a lot of followers on social media, so this will be a faster way to reach them."
"We'll be really naughty, and smoke two of my small cigars as well.","غادي نكونو باسلين بزاف, أُ غادي نكميو جوج ڭوارووات سغار ديالي","We will be very happy, and we will eat a few of my small homemade cookies."
We will just have to go into the garden with two cigars and two glasses,غادي غير يخاسنا نمشيو لجاردا ب جوج ڭوارو أُ جوج كيسان,He's going to make us walk to the market to buy some vegetables and some bags.
I have a call with the Rabat office in less than 15 minutes.,عندي موكالاما معا لبيرو ف ربات ف قلّ من 15 دقيقا.,I have a meeting with my boss in less than 15 minutes.
If you paid me more I would press more buttons for help,"كون خلّستيني كتار, كون ورّكت علا بزاف ديال لبوتونات باش إعاونوك","You left me alone for a long time, I've clicked on many buttons to help you."
You'll never guess who I ran into at the mosque last Saturday - Driss!,ماغاديش تقدر تعراف معامن تلاقيت ف الجامع سبت ليداز - ضريسّ!,You won't believe the amount of money I found at the mosque last Saturday - unbelievable!
though you know what happened with his wife last year,والاكين راك عارف داكشي ليوقع ليه معا مراتو لعام لي فات,Do you know what happened between him and his wife last year?
If you like nature it's hard to escape insect bites,إلا كنتي كاتبغي الطابيعا صعيب أناكا تهراب مان قرسات ديال باخوش,"If you love nature, it's hard for you to escape the beauty of the mountain peaks."
"But why the clogged nose, you're allergic to something: Flowers, trees...?","والاكين علاش كايتساد نيف, عانداك حاساسيا من شي حاجا: وارد, شجر...?","Why is he getting upset for no reason, do you have any sensitivities to something: flowers, trees...?"
We could just wander aimlessly and hope we find our way back.,إمكان لينا ندورو بلا تاشي هاداف أُنتمنّاو نلقاو تريق باش نرجعو.,"We can search without any problem, we hope to find a clue to go back."
I just thought you'd like the chance to defend yourself,راه هير صحابني واش نتا بغيتي فورصا باش دافاع علا راسك,"He's telling my friends that if you want, you can defend yourself right away."
"I think you should, as a boss, do something to make these blackouts stop!","كاندن خاسك, بصيفتك راإس, دير شي حاجا بش تحباس قتيع دو","Be yourself, in your own way, do something that will make you proud forever."
All I'm asking for is half of your salary for the next twenty years,كانتلاب مانك غير ناس ديال الصالير ديالك ف عيشرين عام الجايا,Your only concern should be your own money for the next twenty years.
"Look at this one, every time he goes for the piece of bread to steal from his rightful recipient","شوف هادا, كول مرا كايمشي لطارف ديال لخوبز باش يسراقو لمولاه","Look at this, every time a woman goes to the bakery, they steal from her husband."
"When I was little, I hated my cousin, in the country, who sometimes put turtles on her back.","فاش كانت سغير, كراهت بنت عمّي, كانت كادّير فكارن فوق ضهارها","When she was young, my cousin's daughter used to play with dolls in her backyard."
I'm really tired today... so I say we stay by the pool!,أنا عيان بزاف ليوم... داكشي علاش كانڭول نبقاو حدا لا پيسسين,I'm very tired today... that's why I suggest we stay in and relax.
She can read her book under a parasol and we can build sand castles!,إمكن ليها تقرا كتابها تاحت لپاراسول أُ نقادرو نبنيو لقيلاع براملا,She can read her book under the parasol while we build sandcastles on the beach.
"I want to build sand castles, eat lollies, go on a hike.","بغيت نابني قلاع راملييا, ناكول پولو, أُ نمشي تسركيلا علا رجلين","I want to build sand castles, eat paella, and walk barefoot on the beach."
"I build sand castles eat lollies and go for walks, as I said.",كانبني لقيلاع راملييا أُ كاناكول پولو أُ كانمشي نتنازاه كيف ڭلت,He built a sandcastle while eating popcorn and walking nonchalantly as if nothing happened.
and it was pouring with rain so I got wet running for the train,أُ كانت شتا داكشي باش فزڭت و أنا كانجري ل تراين,She did that to provoke me while I was trying to calm down.
The train was full so I had to stand all the way in to town,"كان تران عامر, داكشي علاش بقيت وقافا طريق كاملها تال لمادينا","You used to be full of life, that's why I stopped the whole journey to Medina."
"I'm hungry, too, we can go to the restaurant if you want.","حتا أنا فيا جوع, إمكن لينا نمشيو لشي مطعام إلا بغيتي.","Even I'm hungry, we can go to any restaurant you want."
Well when he was on that island in Castaway he must have eaten meat!,واخا ملي كان فديك لجازيرا ف كاستاواي أيكون داروري كلا لحم!,"Even if you were on an island in Castaway, you'd still crave meat!"
Perhaps we could use them as a starter and then do a meat dish.,يمكان نخدمو بيهوم كا بيدايا أُنڭادّو تاباق ديال لحام من بعد.,We can use it as a guide for the welding process afterwards.
It's normal to have a little stress in a volume as small as the elevator,راه طابيعي يكون عنداك شوييا ديال ضاغت فبلاسا سغيرا بحال سانسور,It's normal to have a bit of stress in a small space like an elevator.
"Childhood memories always remain in memory, especially if they're unpleasant!","ديكرايات ديال توفولا ديما كاتبقا ف داكيرا, خوسوسان إلا كانت خايبا!","The memories of childhood always remain in the heart, except when they are painful!"
Will you get me something from the shop round the corner?,تقدار تجيب لييا معاك شي حاجا مان لماحال لي ف لقونت,Can you bring me something to eat when you come back from the market?
"I've spent time in France, Germany and South America",دوازت شوييا ديال لواقت ف فرانسا أُ ألمانيا أُ أمريكا لجانوبييا,"I traveled a bit to France, Germany, and the United States, as well as to South America."
"I don't drink much at all, really only at special occasions where I like a glass of champagne","أنا ماكانشربش بزاف, فاقاط ف لموناسابات كانبغي شي كاس ديال شامپانيا","I don't drink much, but at special occasions, I like a glass of champagne."
you tried to isolate yourself to eat but couldn't find a quiet room,حاولتي تعزال راسك باش تاكول أُ مالقيتيش بلاصا فين تاكول مارتاح,"You tried to clear your mind to eat, but you couldn't find a place where you could eat comfortably."
I spent most of the day writing something that I wanted to work on,وازت تقريبان النهار كامل كانكتب شي حاجا كانت بغيت نخدم عليها,Almost the whole day you were writing something you wanted to work on.
If we all used computers at school it would be better for the planet!,"إلا كولّنا ستاعمالنا أجهيزا ديال كومپيوتر فلمادراسا, غادي يكون حسان لكاوكابنا!","Except for when it comes to our computer equipment in the classroom, our work will be much easier!"
"I have to leave now, because the next class starts in one minute!","خاسني نامشي دابا, حيت لحيصا الجايا غادي تبدا من دابا دقيقا","Leave me alone, I'm leaving now, because the future starts exactly from now."
